0.029556,-0.98117,0.007401,1.5121,2.0467,-2.1838,-24.293,-22.154,18.365
0.002594,-0.98823,0.020691,1.5128,2.0373,-2.1749,-24.293,-22.154,18.365
-0.004166,-1.0055,0.039337,1.5139,2.0434,-2.1815,-24.312,-22.141,18.356
-0.003479,-1.0044,0.050262,1.5147,2.0649,-2.2041,-24.312,-22.141,18.356
0.023666,-0.98738,0.062683,1.515,2.1277,-2.2685,-24.297,-22.132,18.385
0.058044,-0.98459,0.023804,1.5142,2.1464,-2.2866,-24.324,-22.003,18.504
0.066925,-0.98679,0.015076,1.512,2.1595,-2.2974,-24.327,-22.013,18.489
0.068634,-0.98965,0.026978,1.5107,2.153,-2.2897,-24.327,-22.013,18.489
0.073151,-0.98001,0.030045,1.5084,2.1324,-2.2679,-24.29,-22.094,18.44
0.068497,-0.96834,0.013138,1.5053,2.1089,-2.2435,-24.29,-22.094,18.44
0.051987,-0.99145,0.000931,1.5047,2.0982,-2.2324,-24.29,-22.094,18.44
0.033112,-1.0072,0.045059,1.5039,2.0913,-2.2259,-24.243,-22.179,18.401
0.03714,-1.0035,0.033249,1.5037,2.0927,-2.228,-24.204,-22.207,18.419
0.039902,-0.99582,0.031342,1.5029,2.1059,-2.2423,-24.204,-22.207,18.419
0.044952,-1.0066,0.030457,1.5024,2.119,-2.2555,-24.146,-22.185,18.521
0.065414,-1.0275,0.035782,1.4995,2.1356,-2.2717,-24.146,-22.185,18.521
0.10393,-1.0535,0.054382,1.4961,2.1432,-2.2781,-24.125,-22.184,18.549
0.10927,-1.0448,0.0634,1.4941,2.1511,-2.2849,-24.096,-22.197,18.57
0.1002,-1.078,0.030518,1.4916,2.1573,-2.2892,-24.096,-22.197,18.57
0.07988,-1.0317,0.036087,1.4904,2.1515,-2.283,-24.073,-22.229,18.563
0.065079,-1.008,0.031845,1.4883,2.1447,-2.2771,-24.036,-22.25,18.586
0.040176,-0.98817,0.011566,1.4875,2.1263,-2.2627,-24.036,-22.25,18.586
0.019028,-1.007,0.031906,1.4879,2.1186,-2.2564,-23.878,-22.311,18.716
0.022629,-1.0138,0.048782,1.4873,2.1175,-2.2582,-24.825,-17.878,16.106
0.044617,-1.0123,0.051224,1.4869,2.1288,-2.2707,-24.825,-17.878,16.106
0.046661,-0.96858,0.045364,1.4848,2.1601,-2.3024,-24.731,-17.864,16.265
0.043915,-0.94019,0.055222,1.4828,2.1787,-2.3191,-24.725,-17.815,16.327
0.080338,-0.90973,0.069855,1.4802,2.1807,-2.3177,-24.725,-17.815,16.327
0.1183,-0.92622,0.060715,1.4758,2.1902,-2.3223,-24.732,-17.87,16.257
0.19354,-1.0392,0.021576,1.4725,2.1928,-2.3213,-24.776,-17.879,16.18
0.1915,-1.1084,0.008606,1.467,2.1957,-2.3161,-24.776,-17.879,16.18
0.14259,-1.0877,0.030396,1.4653,2.2052,-2.3222,-24.783,-18.01,16.024
0.044861,-0.99625,0.10962,1.4632,2.2221,-2.3401,-24.855,-17.995,15.929
0.019669,-0.96307,0.046783,1.4654,2.2386,-2.3621,-24.855,-17.995,15.929
0.030869,-0.95647,0.053955,1.4662,2.2469,-2.3719,-24.813,-17.887,16.114
0.07666,-0.99638,0.060791,1.4669,2.2562,-2.382,-24.768,-17.859,16.214
0.11182,-1.0567,0.047592,1.4672,2.2553,-2.3802,-24.768,-17.859,16.214
0.11754,-1.0636,0.055618,1.4666,2.2524,-2.374,-24.798,-17.811,16.222
0.11087,-1.0573,0.090118,1.4638,2.2616,-2.3793,-24.865,-17.854,16.071
0.12448,-1.0715,0.052795,1.4631,2.2595,-2.3769,-24.865,-17.854,16.071
0.13303,-1.0665,0.094528,1.462,2.2457,-2.3612,-24.892,-17.836,16.049
0.13246,-1.0006,0.056976,1.4606,2.2382,-2.3524,-24.878,-17.959,15.933
0.12752,-0.99945,0.061829,1.4586,2.2125,-2.3235,-24.878,-17.959,15.933
0.15236,-1.0073,0.11675,1.4518,2.2334,-2.3393,-24.865,-18.078,15.819
0.15117,-1.0176,0.051407,1.4484,2.2417,-2.3462,-24.893,-18.072,15.781
0.11569,-1.0323,0.064514,1.4437,2.245,-2.3453,-24.893,-18.072,15.781
0.097534,-1.0109,0.12651,1.4411,2.251,-2.3498,-24.866,-18.15,15.734
0.098938,-1.0078,0.14732,1.4357,2.2763,-2.3753,-24.855,-18.086,15.826
0.11015,-1.0209,0.12973,1.4336,2.2853,-2.3853,-24.855,-18.086,15.826
0.14771,-1.007,0.15228,1.4264,2.3011,-2.3994,-24.794,-18.084,15.923
0.17343,-0.99199,0.14589,1.419,2.3095,-2.4054,-24.768,-18.092,15.954
0.1951,-0.99168,0.12061,1.4158,2.306,-2.4008,-24.768,-18.092,15.954
0.2282,-0.99295,0.056946,1.4117,2.2989,-2.3893,-24.726,-18.119,15.988
0.19136,-0.95528,0.038422,1.4097,2.285,-2.3726,-24.666,-18.276,15.902
0.14131,-0.92093,0.056229,1.4085,2.2604,-2.3441,-24.666,-18.276,15.902
0.040009,-0.87853,0.083893,1.4144,2.2059,-2.2937,-24.647,-18.509,15.66
0.003311,-0.93529,0.066269,1.4175,2.1954,-2.2855,-24.598,-18.582,15.652
0.012085,-0.98515,0.065414,1.4243,2.209,-2.3008,-24.598,-18.582,15.652
0.047592,-1.041,0.11656,1.4273,2.2298,-2.3208,-24.716,-18.432,15.642
0.1142,-1.0272,0.08429,1.4304,2.259,-2.3443,-24.98,-18.22,15.47
0.14053,-0.99896,0.037338,1.4326,2.2384,-2.3127,-24.98,-18.22,15.47
0.14465,-0.93698,0.007812,1.4356,2.2091,-2.2722,-25.139,-18.302,15.112
0.10979,-0.93126,0.016998,1.4393,2.1816,-2.2355,-25.271,-18.438,14.721
0.084305,-0.94595,0.056046,1.4411,2.1677,-2.2181,-25.271,-18.438,14.721
0.060699,-0.99774,0.088181,1.4443,2.1592,-2.2059,-25.404,-18.51,14.398
0.068268,-1.0191,0.11403,1.4453,2.1666,-2.212,-25.558,-18.518,14.113
0.11597,-1.0301,0.093216,1.4454,2.1855,-2.2232,-25.558,-18.518,14.113
0.18465,-0.99087,0.072891,1.444,2.1742,-2.2017,-25.626,-18.509,14.002
0.1878,-0.96753,0.07991,1.4431,2.1644,-2.1867,-25.735,-18.534,13.766
0.18808,-0.95216,0.053192,1.4429,2.1455,-2.1582,-25.735,-18.534,13.766
0.18524,-0.9444,0.04425,1.4421,2.1277,-2.1357,-25.904,-18.731,13.169
0.17278,-0.94507,0.044968,1.4408,2.1017,-2.1021,-25.979,-18.827,12.882
0.15947,-0.98769,0.037735,1.4381,2.0525,-2.0507,-25.979,-18.827,12.882
0.13228,-1.0125,0.033218,1.438,2.0361,-2.0348,-25.92,-19.042,12.682
0.11276,-1.0277,0.019928,1.439,2.0105,-2.0111,-25.867,-19.133,12.654
0.073242,-0.99647,0.041931,1.4403,2.0006,-2.0025,-25.867,-19.133,12.654
0.050919,-0.97269,0.030609,1.4441,1.9827,-1.9879,-25.838,-19.159,12.673
0.053894,-0.95828,0.012848,1.4489,1.9512,-1.9592,-25.85,-19.128,12.697
0.039993,-0.95912,-0.008179,1.4527,1.9166,-1.9255,-25.85,-19.128,12.697
