mjd,flux,flux err
56000.4956250,0.5905281,0.1094240
56001.5001620,0.5784101,0.0136419
56007.4834028,0.5895617,0.0099080
56015.5429167,0.5465638,0.0092741
56017.5385417,0.5562663,0.0161776
56024.5155093,0.6026978,0.0105627
56029.4225231,0.5406659,0.0079053
56035.3887384,0.5859031,0.0248587
56038.4657407,0.5965565,0.0150885
56044.5422569,0.5961526,0.0185697
56047.4471181,0.6075231,0.0154331
56058.4345833,0.5791486,0.0206612
56090.3278009,0.5743704,0.0120441
56093.3113657,0.5791820,0.0189181
56096.3155324,0.5937268,0.0163936
56100.5721412,0.6059474,0.0183287
56107.5869329,0.6161354,0.0097604
56110.2741435,0.5979139,0.0107842
56114.5597106,0.5931937,0.0361895
56117.5765162,0.5824242,0.0138360
56124.5306019,0.5949609,0.0142083
56128.4961574,0.5826526,0.0123753
56135.4373032,0.5833376,0.0134226
56138.1592130,0.5801964,0.0086644
56145.2351389,0.5836294,0.0196162
56149.1855324,0.5946191,0.0252078
56160.2495023,0.5934793,0.0123780
56163.4078819,0.5622104,0.0085276
56174.3551389,0.5931746,0.0177500
56190.0601157,0.6333194,0.0217497
56204.0813657,0.6183926,0.0090223
56212.8992014,0.5880137,0.0111739
56224.1285880,0.5848035,0.0099303
56227.8608681,0.5613503,0.0055760
56229.2003009,0.5752870,0.0042004
56237.8380787,0.5492939,0.0050219
56242.9574421,0.5597185,0.0047672
56245.8620602,0.5931831,0.0142720
56250.1708796,0.5691266,0.0176779
56254.7663079,0.5666990,0.0136154
56257.8965856,0.5397477,0.0339649
56261.1472106,0.5396365,0.0070631
56265.7864352,0.5650313,0.0662335
56269.7917014,0.5666191,0.0269978
56276.8285995,0.5539675,0.0164391
56278.7033449,0.5330391,0.0273379
56282.0894560,0.5326596,0.0060686
56294.7090278,0.5919524,0.0131415
56296.7600347,0.5495758,0.0039210
56303.7184838,0.5276728,0.0284809
56311.7410764,0.5250198,0.0039704
56325.6528819,0.5760885,0.0462867
56326.9712731,0.5200903,0.0085522
56338.9155324,0.5389455,0.0237783
56341.7295023,0.5305842,0.0147022
56344.5918171,0.4882962,0.0689430
56358.7488194,0.5201382,0.0374570
56364.5751273,0.5341118,0.0220022
56365.8745486,0.5523792,0.0193596
56379.8002778,0.5467755,0.0159655
56381.7884606,0.5203942,0.0840395
56384.6285995,0.5278525,0.0195710
56386.6185764,0.5191017,0.0518930
56387.7879977,0.5256475,0.0234583
56397.4775926,0.5249500,0.0148741
56403.4011806,0.5050912,0.0065340
56408.7357755,0.5443058,0.0113883
56411.6994213,0.5418400,0.0079790
56416.3436111,0.5203155,0.0068688
56418.3827894,0.5257184,0.0103709
56424.3038310,0.5165344,0.0062721
56426.4639931,0.5174756,0.0204286
56433.4133449,0.5313351,0.0101519
56436.6685648,0.5334226,0.0133444
56440.4980671,0.5348185,0.0073681
56444.4337153,0.5144960,0.0264704
56449.4160185,0.5506433,0.0099688
56450.3638310,0.5405920,0.0232283
56457.3934838,0.5344931,0.0153272
56459.4075347,0.5522030,0.0088485
56460.5943171,0.5414118,0.0042460
56464.3595370,0.5452029,0.0105132
56471.2120486,0.5247378,0.0152078
56478.2253704,0.5437518,0.0228618
56482.3172801,0.5416281,0.0319906
56506.3748727,0.5594792,0.0043989
56509.4262269,0.5682191,0.0048533
56522.1699769,0.5717849,0.0639070
56543.0078819,0.5894111,0.0319159
56544.0741782,0.5965561,0.0254998
56554.0495370,0.5991981,0.0052771
56563.9379282,0.5976451,0.0377225
56569.9650116,0.6261127,0.0063821
56580.0426968,0.6437243,0.0085281
56583.9327778,0.6503583,0.0062039
56587.0215394,0.6415163,0.0112628
56592.2308796,0.6829897,0.0202308
56597.2297801,0.6442279,0.0185481
56603.0820602,0.6431092,0.0080054
56604.2269213,0.6602758,0.0256314
56607.1861921,0.6444516,0.0150704
56615.8994097,0.6440535,0.0051265
56626.9170718,0.6430589,0.0142578
56640.7697338,0.6307567,0.0334123
56643.8237616,0.6173581,0.0225701
56653.7808102,0.6310702,0.0107059
56659.6942824,0.6617461,0.0083440
56668.7309028,0.6236799,0.0116808
56672.7417014,0.6323574,0.0051297
56676.7090509,0.6397695,0.0055242
56681.7176736,0.6573495,0.0112921
56686.7096991,0.6531455,0.0304189
56692.6480556,0.6469100,0.0244370
56701.6263773,0.6488403,0.0115259
56703.6815394,0.6456362,0.0134368
56706.7029861,0.6588167,0.0171515
56709.9209722,0.6210460,0.0054160
56713.6590278,0.6368826,0.0050824
56737.5981366,0.6367179,0.0069294
56740.5943287,0.6410645,0.0138874
56744.4840046,0.6286395,0.0061765
56751.4714931,0.6933769,0.0052266
56755.5264583,0.6717801,0.0182251
56758.4753704,0.6667918,0.0083736
56763.4636458,0.6945300,0.0063431
56765.7545486,0.6754291,0.0294132
56777.4492477,0.6796531,0.0067984
56780.3693171,0.6344485,0.0161752
56782.3078472,0.6504812,0.0384902
56786.7090509,0.6631871,0.0054619
56791.4145833,0.6727048,0.0065779
56793.6757523,0.6700546,0.0186101
56795.6613657,0.6442475,0.0117329
56827.2063194,0.7409191,0.0146034
56829.5559028,0.7000418,0.0840279
56829.5602778,0.7288182,0.0134242
56836.5625579,0.7026394,0.0279312
56840.5640046,0.7468336,0.0095236
56841.5479051,0.7373066,0.0231162
56843.5672685,0.7015268,0.0274292
56848.5292708,0.7230975,0.0786341
56853.5085185,0.6552349,0.0195504
56863.5027199,0.6431939,0.0119261
56878.4367593,0.6733985,0.0077314
56883.4297569,0.6004080,0.0063937
56887.4173611,0.6665912,0.0096471
56888.4273264,0.6039240,0.0115138
56893.3838310,0.6426051,0.0348177
56898.3943519,0.6493891,0.0108959
56902.3863542,0.6562987,0.0198421
56907.3639468,0.6287024,0.0149992
56912.3432870,0.6267519,0.0076828
56925.3363310,0.6875647,0.0383892
56936.3096528,0.6249738,0.0156808
56940.2930093,0.6455976,0.0178832
56944.2957639,0.6288670,0.0188311
56948.2472801,0.6121780,0.0557103
56966.2142130,0.6293822,0.0134048
56974.1792245,0.6301821,0.0339236
56979.1607176,0.6530491,0.0354852
56983.1693171,0.6383599,0.0400910
56989.1332407,0.6891884,0.0193573
57011.0887963,0.6568036,0.0389337
57028.0427778,0.6714245,0.0218207
57033.0096875,0.6791060,0.0193667
57037.0015856,0.7168738,0.0132347
57038.0137037,0.6947177,0.0332036
57043.0064352,0.7059984,0.0143137
57057.9576505,0.6777854,0.0182261
57058.9594444,0.6829900,0.0283700
57063.9392014,0.7014122,0.0167978
57073.9128704,0.7012828,0.0222600
57086.8799074,0.7071448,0.0175401
57091.8403472,0.6948099,0.0110689
57102.8565856,0.7223287,0.0210396
57103.8409259,0.7073686,0.0236702
57108.8420718,0.7239228,0.0466283
57145.7186227,0.7401384,0.0256926
57152.6644792,0.7799109,0.0191872
57186.5973032,0.7766234,0.0328837
57199.5759491,0.7940754,0.0107078
57215.5339815,0.7914056,0.0116183
57219.5241898,0.7685796,0.0099983
57228.2340278,0.7840574,0.0110687
57249.2232060,0.8734369,0.0145558
57256.1593171,0.8061619,0.0116877
57263.1721412,0.7966750,0.0422727
57274.1077315,0.8338682,0.0127418
57277.1067361,0.8060912,0.0423923
57285.3002315,0.8602718,0.0510427
57293.0752083,0.8501595,0.0253577
57305.2453241,0.8831221,0.0215620
57319.0095486,0.8856399,0.0235293
57356.9926273,0.8825709,0.0305919
57365.9789699,0.8587690,0.0069970
57400.6081944,0.8659161,0.0112088
57406.6152778,0.8509910,0.0127148
57413.5874421,0.8835639,0.0092190
57429.6576389,0.8876765,0.0090297
57432.6152083,0.8982630,0.0085745
57434.6843866,0.8894368,0.0088737
57436.7034491,0.8663016,0.0175758
57449.7673727,0.9079237,0.0074258
57450.6407292,0.8947890,0.0088263
57463.5941551,0.9294646,0.0098939
57473.7972801,0.9244640,0.0128919
57509.4972106,0.8794735,0.0107881
57513.4917361,0.8760385,0.0171749
57522.4274421,0.8741157,0.0068274
57527.3192014,0.8723534,0.0086601
57535.3802199,0.8510915,0.0143680
57542.3573032,0.8686648,0.0086793
57544.3517593,0.8797574,0.0077997
57556.3024190,0.8601956,0.0080798
57564.5212616,0.8915447,0.0080904
57567.2867130,0.8621080,0.0084531
57571.5260185,0.8506433,0.0096798
57585.2094329,0.8805240,0.0079520
57590.1628819,0.8454521,0.0186539
57599.4605671,0.8666515,0.0190986
57607.4620255,0.8195549,0.0079743
57616.4274421,0.8434619,0.0098002
57624.0925694,0.8390296,0.0159344
57645.0587384,0.8398314,0.0122923
57648.3005208,0.8418748,0.0077887
57660.0867130,0.8135210,0.0116682
57676.2760995,0.8372202,0.0079532
57676.2812500,0.8256302,0.0207911
57684.2636806,0.8499135,0.0097195
57684.2688889,0.8597486,0.0177509
57687.0099421,0.8304341,0.0072573
57690.0005556,0.8232645,0.0154559
57694.9439583,0.8225819,0.0106792
57702.8248264,0.8194676,0.0077043
