mjd,flux,flux err
56702.8293519,1.1584253,0.0205618
56705.5105208,1.1848644,0.0300748
56710.7950926,1.1956616,0.0232206
56730.7017708,1.1515516,0.0242433
56740.6820139,1.1410203,0.0245530
56744.6621181,1.1460968,0.0163433
56751.6934259,1.1725611,0.0165693
56755.3763194,1.1758340,0.0224005
56758.3688426,1.1529999,0.0161018
56761.6564699,1.1127152,0.0406479
56764.6505440,1.1069830,0.0202790
56766.3330324,1.1692517,0.0162972
56771.6210069,1.1889238,0.0292939
56774.3084259,1.1148519,0.0172986
56776.6078588,1.1281191,0.0433945
56780.3270486,1.1608833,0.0176901
56782.5721412,1.1532834,0.0340808
56790.5644329,1.1137036,0.0177143
56828.4361806,1.1772456,0.0117861
56833.4437963,1.1816811,0.0107403
56836.4178588,1.1756392,0.0087271
56840.4321296,1.1845613,0.0131728
56843.4233102,1.1789950,0.0106699
56863.3570255,1.1840277,0.0103749
56878.2925579,1.1901274,0.0107940
56887.2726389,1.2051067,0.0082996
56888.2826736,1.1894613,0.0091934
56893.2747569,1.1727356,0.0096695
56897.2390046,1.1815401,0.0127343
56898.2495139,1.1662240,0.0088331
56902.2399884,1.1662572,0.0098973
56912.2220255,1.1600853,0.0091413
56932.1723380,1.1753408,0.0112317
56936.1652199,1.2010227,0.0126377
56940.1480324,1.1961730,0.0107342
56948.1271759,1.1787383,0.0108323
56966.0695255,1.2381953,0.0129245
56970.0536574,1.2466980,0.0139296
56974.0575926,1.2168257,0.0133682
56983.0236921,1.2585584,0.0113805
56988.9870023,1.1841229,0.0161879
57010.9444444,1.2502680,0.0106679
57027.9062269,1.2453821,0.0106084
57032.8650926,1.2717939,0.0097218
57036.8571759,1.2894072,0.0114092
57042.8806597,1.2839469,0.0092876
57047.8490625,1.2790990,0.0113375
57057.8120949,1.2471033,0.0106331
57058.8325000,1.2677959,0.0110861
57072.7660648,1.2625951,0.0096668
57080.7196528,1.2482011,0.0116638
57086.7433681,1.2344400,0.0088934
57091.7307755,1.2384869,0.0108742
57096.7300116,1.1899783,0.0098124
57102.7126505,1.1957322,0.0098818
57108.6989931,1.1893149,0.0087049
57118.6529398,1.1827791,0.0081645
57145.5737153,1.1143553,0.0135771
57157.2857407,1.0960308,0.0122489
57215.3841319,1.0308371,0.0057731
57219.3947801,1.0273824,0.0054437
57220.3763079,1.0498606,0.0045797
57253.0008102,1.0691425,0.0411559
57256.2946644,1.1172353,0.0403269
57261.2586227,1.1574281,0.0433128
57263.2687963,0.9986569,0.0328038
57272.2165509,1.1136187,0.0320251
57276.1908912,1.0324808,0.0363491
57276.9657060,1.0799224,0.0317095
57282.1994792,1.1182946,0.0503248
57314.8155324,1.0340646,0.0315645
57373.9644213,1.0197809,0.0129686
57376.9527894,0.9995511,0.0125042
57383.6098148,0.9788364,0.0121620
57411.8434606,0.9909575,0.0126684
57414.8544213,0.9877099,0.0123277
57429.5265278,0.9814943,0.0121602
57433.4823611,0.9395162,0.0129642
57436.8153704,1.0175918,0.0129256
57441.4665394,0.9786579,0.0121466
57443.4919329,0.9815114,0.0126346
57444.4889815,0.9493310,0.0123447
57463.4256366,0.9926964,0.0123118
57467.4315741,0.9545697,0.0133839
57474.6635301,1.0309762,0.0129228
57531.2348727,1.0669243,0.0134024
57536.5224537,1.0949128,0.0135983
57543.5040046,1.0743667,0.0133633
57545.2087384,1.0416120,0.0129091
57548.5028009,1.0622056,0.0137280
57561.4471296,1.0631679,0.0132283
57564.1462384,1.0371144,0.0135187
57576.4020370,0.9980507,0.0131983
57591.0942824,0.9497485,0.0120710
57613.0253588,0.9380287,0.0117812
57616.0474537,0.9229263,0.0114872
57628.2580787,0.8754989,0.0110250
57629.9914583,0.8644768,0.0122776
57634.2517477,0.8629720,0.0106709
57641.9658565,0.8217575,0.0112852
57647.2108796,0.7668164,0.0107942
57647.8932986,0.8147731,0.0104145
57670.8595255,0.8090508,0.0100741
57679.8328819,0.8032375,0.0101525
57683.8226620,0.7845628,0.0097755
57694.7769907,0.7701648,0.0096542
57701.7485764,0.7634676,0.0095719
57703.7306829,0.7529523,0.0093845
