mjd,flux,flux err
54791.5157523,0.2413482,0.0137696
54793.5107986,0.2363061,0.0085181
54795.5054398,0.2247923,0.0203100
54805.4780093,0.2367271,0.0146953
54813.4562963,0.2307080,0.0126072
54819.4398032,0.2484446,0.0104286
54821.4351042,0.2275612,0.0060467
54823.4283796,0.2336066,0.0137191
54849.3578588,0.2357248,0.0073748
54859.3306019,0.2033569,0.0125699
54861.3253356,0.2162365,0.0056018
54863.3194792,0.2091024,0.0044944
54865.3148495,0.2115482,0.0043830
54871.2980440,0.2124781,0.0176223
54877.2817824,0.1988506,0.0289565
54879.2764815,0.2068520,0.0051566
54881.2734606,0.2084342,0.0110193
54883.2680787,0.2131385,0.0078708
54885.2629051,0.2171434,0.0111330
54887.2573727,0.2130278,0.0059346
54889.2519676,0.2009844,0.0120244
54891.2464815,0.2217504,0.0120297
54895.2347801,0.2063201,0.0091502
54897.2298264,0.2173652,0.0053322
54899.2245370,0.2128778,0.0201122
54901.2184838,0.2037191,0.0060784
54905.2108102,0.2174972,0.0104681
54907.2188426,0.2464336,0.0175802
54910.2239236,0.2385717,0.0104124
54916.1870602,0.2379800,0.0056703
54919.1786806,0.2442461,0.0103121
54923.2299306,0.2356538,0.0165602
54926.2181366,0.2371367,0.0041091
54932.1550116,0.2448841,0.0071366
54935.1372106,0.2374425,0.0210926
54941.1209144,0.2446924,0.0121467
54944.1245718,0.2511668,0.0106370
54950.1143981,0.2400857,0.0042892
54956.1062500,0.2414469,0.0136995
54960.1279630,0.2464192,0.0097537
54966.1065394,0.2454392,0.0079997
54969.0928125,0.2540831,0.0092744
54972.0913773,0.2447671,0.0042946
54984.0553819,0.2444560,0.0063241
54988.0476968,0.2432899,0.0143650
55001.0240046,0.2100315,0.0243306
55015.9790046,0.2365010,0.0117597
55018.9576273,0.2348611,0.0180185
55027.9450579,0.2441004,0.0198504
55033.9265972,0.2450737,0.0058413
55039.8968056,0.2219602,0.0252082
55054.8815394,0.2357532,0.0059575
55057.8737847,0.2415957,0.0089386
55087.6764120,0.2060083,0.0078479
55093.6630787,0.2628993,0.0198870
55096.6570255,0.2600245,0.0054636
55099.6465741,0.2437296,0.0055660
55102.6386806,0.2573834,0.0051496
55105.6275694,0.2534025,0.0062100
55108.6215394,0.2364766,0.0100544
55112.6128935,0.2466205,0.0103963
55115.6111343,0.2420828,0.0304194
55121.6042361,0.2244660,0.0092980
55134.5618866,0.2462778,0.0049482
55137.5600000,0.2641382,0.0149472
55140.5517245,0.2571035,0.0109997
55147.5186921,0.2447910,0.0080704
55150.6838194,0.2669252,0.0444721
55153.6828472,0.2471929,0.0049674
55166.6550579,0.2525806,0.0091961
55182.5998264,0.2518493,0.0045165
55189.5925694,0.2427971,0.0046911
55192.5672801,0.2436807,0.0043332
55199.5582060,0.2487298,0.0043827
55211.3397222,0.2529231,0.0072620
55214.3324306,0.2540542,0.0135251
55221.3133681,0.2343307,0.0098422
55240.2607755,0.2406359,0.0157210
55243.2520370,0.2505538,0.0044092
55246.2450463,0.2429922,0.0132506
55252.2390625,0.2312710,0.0200543
55256.2184606,0.2418524,0.0045602
55272.3770833,0.2462582,0.0054349
55276.3636343,0.2338488,0.0045032
55293.2916782,0.2340855,0.0046346
55305.2519560,0.2346744,0.0140795
55308.2422106,0.2293153,0.0112162
55329.1990162,0.2202885,0.0190905
55332.1822106,0.2562981,0.0174628
55335.1795255,0.2099868,0.0090155
55341.1455671,0.2278445,0.0144080
55353.0181250,0.2489620,0.0317213
55368.9760995,0.2926820,0.0317260
55379.9441898,0.2383642,0.0251562
55394.9201852,0.2432931,0.0197551
55408.8650231,0.2144500,0.0087893
55471.6506134,0.2172656,0.0127803
55493.5879977,0.2240377,0.0089693
55502.5681366,0.2222403,0.0089474
55506.6959606,0.2051273,0.0054270
55531.5993750,0.2158398,0.0057627
55533.6169097,0.2376292,0.0495905
55535.5905324,0.2219643,0.0170182
55577.3605440,0.2305749,0.0122679
55580.3519097,0.2242286,0.0108602
55591.3220833,0.2237688,0.0162764
55603.2851968,0.2359586,0.0125248
55607.2665394,0.2224825,0.0058722
55612.2646759,0.2193297,0.0177450
55615.2581134,0.2295985,0.0083414
55622.2123380,0.2118079,0.0210806
55627.2228704,0.2174189,0.0239811
55646.1680093,0.2196029,0.0080058
55647.1703588,0.2376483,0.0118945
55650.1449190,0.2238425,0.0108317
55653.1557986,0.2265396,0.0071490
55656.1449421,0.2190035,0.0079782
55657.1874884,0.2162216,0.0077232
55661.1789468,0.2176997,0.0094632
55662.1768866,0.2160638,0.0152776
55667.1708565,0.2280548,0.0131150
55682.1272222,0.2223067,0.0105991
55685.1117477,0.2211421,0.0152415
55688.1156597,0.2275074,0.0071287
55694.0946412,0.2295060,0.0365150
55725.9832292,0.2196213,0.0213009
55729.9636343,0.2164421,0.0082474
55733.9674884,0.2309986,0.0090090
55736.9560995,0.2266204,0.0041492
55742.9336574,0.2144583,0.0187365
55763.0096065,0.2058812,0.0299569
55819.6726389,0.2038880,0.0317725
55822.6668750,0.2024021,0.0045739
55826.6547569,0.2013376,0.0084559
55833.6359375,0.2035150,0.0069637
55836.6402662,0.1949594,0.0047262
55840.6235417,0.2050674,0.0096584
55844.6098958,0.2075358,0.0140621
55848.5877546,0.2121643,0.0166221
55851.5795833,0.2002075,0.0055914
55854.5764352,0.2130041,0.0051719
55861.5717593,0.2024694,0.0189828
55868.5414583,0.2044878,0.0195936
55871.5321991,0.1975742,0.0131035
55875.5366088,0.2079591,0.0153870
55878.5113889,0.2172388,0.0420542
55882.5119792,0.2106997,0.0112143
55885.5027083,0.1980790,0.0051197
55892.4732407,0.2000411,0.0127677
55907.5075231,0.2048759,0.0034742
55921.5489931,0.1962303,0.0189344
55924.5201505,0.1864173,0.0093535
55925.5255671,0.2053473,0.0103046
55928.4385417,0.1956892,0.0038095
55932.5133333,0.2017842,0.0130176
55936.3693403,0.1993910,0.0047587
55943.3466088,0.1920134,0.0042945
55946.3888542,0.1980285,0.0157918
55958.3563194,0.2002046,0.0057390
55960.3441204,0.1900692,0.0110623
55964.2746644,0.1876117,0.0049538
55970.2655093,0.1996779,0.0048257
55975.3105671,0.2004257,0.0042557
55982.2370602,0.1969350,0.0052409
55985.4130671,0.1989499,0.0053345
55989.2084491,0.2002969,0.0144754
55996.1903704,0.1965049,0.0113063
55999.3794676,0.1898266,0.0046331
56006.3342477,0.1984161,0.0104073
56013.3526389,0.1861595,0.0045675
56024.1116551,0.1950368,0.0049798
56027.3113542,0.1879468,0.0095791
56034.2861574,0.1854439,0.0085730
56038.0519676,0.1893560,0.0171476
56041.2687500,0.1902429,0.0057255
56045.0476389,0.1868405,0.0103823
56053.0521644,0.1958835,0.0057202
56056.2204514,0.1924794,0.0074711
56060.0918519,0.2001265,0.0090908
56091.1583912,0.1938178,0.0278976
56180.6618403,0.1683477,0.0064483
56198.7910417,0.1802714,0.0042069
56202.6335880,0.1836046,0.0127529
56206.7183681,0.1852358,0.0189967
56209.7662731,0.1863140,0.0069719
56221.7531019,0.1890263,0.0162401
56225.7078588,0.1848135,0.0141022
56228.5555787,0.1832864,0.0046731
56231.6997222,0.1937490,0.0167052
56233.6139699,0.1792551,0.0082755
56235.6543403,0.1728119,0.0045961
56238.5828704,0.2043413,0.0420518
56243.6801157,0.1820929,0.0240972
56245.5235532,0.1935564,0.0083072
56250.5586227,0.1903961,0.0053829
56252.5714583,0.1837796,0.0139825
56258.4918403,0.1915504,0.0066922
56269.5618866,0.1854105,0.0121411
56272.6729514,0.1936270,0.0104223
56273.6542361,0.1950450,0.0193098
56277.5933565,0.1873596,0.0044608
56282.4093750,0.1887811,0.0065277
56291.4094329,0.1834743,0.0040629
56304.3597917,0.1863380,0.0034383
56319.3136227,0.1997875,0.0217372
56327.2988773,0.2017705,0.0189256
56334.3446412,0.2020618,0.0224565
56336.3008102,0.1919772,0.0158425
56338.4705440,0.1669884,0.0169376
56353.2840741,0.2051028,0.0048171
56358.3693866,0.1901609,0.0114087
56375.2182755,0.2029833,0.0034737
56393.3035417,0.1812158,0.0060801
56409.2708912,0.1969485,0.0149791
56414.1343634,0.1940044,0.0052685
56487.0701620,0.1987959,0.0032909
56510.8320602,0.1941907,0.0198518
56548.7752894,0.2144703,0.0220540
56554.8004745,0.1998084,0.0098669
56562.8753125,0.1841999,0.0169727
56564.7637269,0.2012133,0.0105203
56580.7070139,0.2044152,0.0139921
56584.6027199,0.2001139,0.0080315
56587.5867014,0.1957748,0.0273736
56597.6917014,0.1683783,0.0128474
56602.7390625,0.1963873,0.0178172
56603.5473148,0.2000956,0.0126799
56612.6951273,0.1971211,0.0049238
56615.5626157,0.2200833,0.0270498
56623.4932292,0.2070643,0.0066596
56631.5943287,0.1946420,0.0138512
56642.4354167,0.2031446,0.0167100
56643.4080324,0.1896325,0.0066948
56654.4128241,0.1868341,0.0104246
56658.5764352,0.1874692,0.0044086
56670.5322801,0.1949461,0.0174784
56683.4935880,0.2164790,0.0284011
56707.2934722,0.2177914,0.0052451
56710.4348611,0.2091468,0.0134435
56714.2489352,0.2288160,0.0121239
56732.3809954,0.2181764,0.0122831
56735.3728125,0.2156124,0.0125998
56743.3650463,0.2126899,0.0118631
56753.3344213,0.2203183,0.0080314
56771.1138194,0.2256432,0.0083286
56780.1090046,0.2332524,0.0174672
56792.1768519,0.2299036,0.0051653
56838.8859375,0.2452351,0.0151240
56850.8513773,0.2356537,0.0090137
56909.7244329,0.2926812,0.0125711
56930.6409838,0.2778891,0.0114496
56934.6301273,0.2882036,0.0091074
56938.6192940,0.3156097,0.0097622
56946.5992014,0.2922537,0.0119321
56950.5864005,0.2873798,0.0111421
56963.5950926,0.3235972,0.0232488
56968.5972338,0.3066518,0.0113420
56972.5473495,0.2935108,0.0142269
57005.4364352,0.3140515,0.0120386
57015.4096065,0.3168298,0.0076707
57020.3955903,0.3126041,0.0086823
57030.4412500,0.2793013,0.0088596
57035.4113773,0.3047564,0.0107134
57040.4065509,0.3043448,0.0101537
57045.3763426,0.3031991,0.0082199
57056.2852315,0.3139704,0.0111705
57089.2682407,0.3488197,0.0148921
57094.2436690,0.3419970,0.0106148
57122.1470023,0.3461108,0.0102943
57286.6901389,0.3024585,0.0134920
57294.6645718,0.2919229,0.0157057
57306.6334722,0.2958303,0.0157755
57316.6487384,0.2523183,0.0262107
57354.5622569,0.2615524,0.0036528
57375.5017708,0.2657960,0.0046723
57379.4494097,0.2602224,0.0036747
57387.4379745,0.3386809,0.0091229
57398.3854861,0.2700067,0.0039552
57416.3614120,0.2712015,0.0037182
57424.4110301,0.2665749,0.0044484
57430.2758681,0.2660007,0.0051019
57435.2992824,0.2692205,0.0038366
57439.2226620,0.2582009,0.0045202
57442.2282986,0.2552246,0.0046559
57474.1912037,0.2559614,0.0067986
57511.1504630,0.2443741,0.0139204
57536.0007870,0.2328849,0.0041743
57542.9871759,0.2534121,0.0041306
57579.8349537,0.2503837,0.0047933
57591.9198727,0.2372860,0.0055969
57601.8187500,0.2328084,0.0036426
57603.8939120,0.2323272,0.0037711
57608.7746528,0.2366606,0.0035166
57647.7707407,0.2257842,0.0055582
57652.7007292,0.2378138,0.0032633
57661.6882060,0.2225764,0.0064859
57668.6292593,0.2464636,0.0038830
57673.6097685,0.2439225,0.0041184
57681.5913426,0.2385336,0.0035034
57687.6664931,0.2237489,0.0035309
57700.6291898,0.2139306,0.0032054
