mjd,flux,flux err
54960.7604745,1.0268599,0.0546031
54966.7314815,1.0446895,0.0200465
54972.7115509,1.0793431,0.0161781
54975.7081481,1.0847051,0.0200769
54978.6947454,1.1030528,0.0259094
54988.6670949,1.1193476,0.0388346
54994.6566435,1.1243731,0.0430245
54997.6610648,1.1628151,0.0255480
55001.6321991,1.1413202,0.0159336
55009.6115625,1.1360562,0.0169988
55016.6071412,1.0960715,0.0171059
55019.5883218,1.0871210,0.0197433
55022.5764583,1.0839455,0.0158037
55034.5478935,1.0207908,0.0159487
55037.5492245,1.0134219,0.0154127
55040.5435301,1.0437030,0.0208007
55043.4135764,1.0140814,0.0141365
55046.3998727,0.9939648,0.0193770
55049.3949537,0.9591784,0.0296469
55055.3612500,0.9411079,0.0178525
55058.3743056,0.9519389,0.0378829
55061.3603935,0.9026107,0.0451522
55064.3545139,0.8849723,0.0234711
55067.5133796,0.8604457,0.0158580
55070.5172801,0.8612334,0.0128210
55073.4915278,0.8299625,0.0160568
55076.4703704,0.8093112,0.0179057
55079.4617014,0.8052657,0.0222252
55082.4673264,0.7945128,0.0211162
55085.4576042,0.7759942,0.0180118
55088.4470718,0.7852640,0.0118752
55091.4293403,0.7635891,0.0107755
55097.4236806,0.7500666,0.0151190
55103.4288773,0.7543076,0.0107192
55106.3874653,0.7393032,0.0171945
55110.3876042,0.7801727,0.0189644
55113.3824306,0.7771467,0.0117519
55116.3721528,0.7773168,0.0128896
55122.3627546,0.7939957,0.0342369
55138.3110417,0.8971375,0.0264994
55141.3085301,0.9207944,0.0268303
55144.3025231,0.9436194,0.0213868
55148.2990625,0.9916810,0.0248977
55151.1287616,1.0224497,0.0218360
55154.1300926,1.0602840,0.0495935
55157.1227546,1.0898975,0.0264540
55161.1133449,1.1769770,0.0315080
55167.0984028,1.2405351,0.0172137
55176.0585648,1.3998445,0.0272257
55180.0429167,1.4493849,0.0333604
55183.0437384,1.4779136,0.0216643
55186.0378472,1.5119815,0.0239297
55193.0107407,1.6183448,0.0302170
55195.9832986,1.6331503,0.0236809
55196.9944676,1.6746369,0.0241255
55200.0056366,1.7093719,0.0414302
55203.9446296,1.7204292,0.0237986
55206.9337616,1.7950168,0.0504168
55212.9167593,1.8256595,0.0287775
55222.8934722,1.8206389,0.0417744
55238.8486343,1.7403531,0.0332812
55241.8380671,1.7383731,0.0781867
55250.8149074,1.7406162,0.0347289
55267.7722801,1.7813920,0.0357753
55319.8174306,1.5001612,0.0305182
55330.7658333,1.4447538,0.0206973
55336.7552083,1.4145680,0.0215054
55349.6057060,1.2993428,0.0501819
55352.5910532,1.2864105,0.0217171
55355.5832060,1.2508065,0.0197235
55361.5638426,1.2087764,0.0169712
55364.5707639,1.2295392,0.0208203
55368.5449190,1.1463479,0.0181312
55371.5454167,1.1918937,0.0232673
55375.5259838,1.1621576,0.0164914
55379.5148264,1.1092401,0.0173197
55382.5065741,1.1769184,0.0540058
55385.4985417,1.1396400,0.0447039
55391.4861111,1.1200235,0.0452705
55411.4438194,1.1415359,0.0329022
55425.3354398,1.1454395,0.0207585
55428.3528009,1.1110682,0.0330097
55432.3418056,1.1021541,0.0224189
55433.5130440,1.0725015,0.0451777
55446.4779051,0.9710229,0.0328129
55450.4455556,0.9680451,0.0405590
55458.4452315,0.8913728,0.0145030
55466.4233449,0.8507637,0.0225746
55470.3899884,0.8004740,0.0136858
55488.3642130,0.7174766,0.0252051
55492.3298843,0.6939377,0.0245751
55497.3273495,0.6912111,0.0097360
55501.3273148,0.6743186,0.0101258
55505.3098148,0.6667671,0.0279315
55526.2496181,0.5934648,0.0135674
55532.2364583,0.5775558,0.0234182
55583.0615856,0.3887273,0.0119975
55586.0465394,0.3761442,0.0182139
55613.9669907,0.2942152,0.0796140
55624.9367708,0.2656948,0.0119736
55629.9199190,0.2937484,0.0055903
55635.9035185,0.2546609,0.0278482
55657.7522106,0.2521114,0.0116684
55661.7505787,0.2268992,0.0064953
55663.7510764,0.2166359,0.0242755
55667.7344907,0.2082419,0.0053397
55671.7098727,0.2061605,0.0147327
55675.7069560,0.2089863,0.0125036
55678.7011458,0.2077905,0.0050389
55679.6959491,0.2066907,0.0160206
55684.6727546,0.1960248,0.0188474
55688.6691782,0.1984075,0.0053720
55693.6604514,0.1755982,0.0066413
55694.6531713,0.1934196,0.0157799
55702.7826505,0.1738452,0.0205176
55712.5926736,0.1823947,0.0055245
55715.5949884,0.1838961,0.0225087
55720.5687963,0.1680479,0.0062288
55722.5632986,0.1822965,0.0225731
55723.5717708,0.1801179,0.0117888
55726.5517361,0.1939095,0.0225959
55728.5531944,0.1894427,0.0054208
55730.5533449,0.1798234,0.0088321
55734.5305671,0.1894904,0.0167085
55737.5282870,0.1865629,0.0047630
55739.5178241,0.1942491,0.0057092
55740.5249653,0.2000762,0.0091437
55743.5144444,0.1878083,0.0299658
55749.4903356,0.2455190,0.0804221
55753.4845486,0.2174321,0.0254365
55755.4763426,0.2187204,0.0057363
55757.6216088,0.2083159,0.0215508
55760.6178935,0.2325684,0.0376046
55766.5991782,0.2505216,0.0199799
55772.5746181,0.2550638,0.0338729
55779.5576389,0.2734622,0.0087871
55781.5626505,0.2771312,0.0081320
55785.5518403,0.2812735,0.0215007
55792.5278819,0.3042081,0.0067638
55795.5260880,0.3113639,0.0263022
55799.5030556,0.2933187,0.0049779
55806.3078935,0.3252958,0.0115165
55808.3036921,0.3247285,0.0081211
55809.3086806,0.3265669,0.0122206
55820.2760880,0.3386994,0.0221096
55822.2605903,0.3501060,0.0107072
55823.2558218,0.3393997,0.0071549
55827.2528935,0.3393718,0.0065595
55834.2345949,0.3430150,0.0107415
55836.2343750,0.3242764,0.0055019
55837.2293519,0.3271551,0.0138593
55841.2099421,0.3121314,0.0145683
55843.2149537,0.3149172,0.0135109
55843.3792477,0.3100726,0.0102929
55847.3627315,0.3056319,0.0074907
55850.3494444,0.2912772,0.0069105
55855.1726157,0.3013382,0.0055601
55858.1735532,0.2915727,0.0190442
55862.1613079,0.2791651,0.0212340
55865.1492940,0.2700327,0.0052001
55871.1340972,0.2554647,0.0116373
55878.1160185,0.2401932,0.0181195
55883.0968287,0.2409234,0.0266458
55893.0757407,0.2212344,0.0197551
55895.0637731,0.2160651,0.0227207
55903.2590162,0.2060713,0.0046911
55907.0503588,0.2094344,0.0076419
55913.2065856,0.1958363,0.0046714
55918.0078125,0.1858249,0.0040566
55920.1860301,0.1826091,0.0044140
55927.9871991,0.1690173,0.0122294
55930.1776620,0.1696456,0.0051045
55931.1662963,0.1669598,0.0051540
55935.9459722,0.1652177,0.0052890
55938.9842940,0.1570707,0.0186147
55944.9215972,0.1486965,0.0069531
55945.9640046,0.1534136,0.0057989
55952.9505093,0.1371891,0.0054082
55974.8833796,0.1163912,0.0076720
55986.7729745,0.1110088,0.0035401
55994.7512384,0.1158578,0.0123379
56000.7535532,0.0877658,0.0065876
56029.6676852,0.1226139,0.0235334
56056.6222106,0.1622001,0.0173271
56094.7269329,0.2415742,0.0176134
56101.4642245,0.2682567,0.0051852
56107.5093634,0.2658953,0.0084536
56110.6687037,0.2798395,0.0057996
56114.4668750,0.2817113,0.0083734
56119.5997222,0.2833404,0.0114993
56125.4603009,0.2902330,0.0107515
56126.5976273,0.2857313,0.0118010
56130.4010185,0.3054931,0.0220135
56133.4218634,0.2987939,0.0189365
56137.4119213,0.2997773,0.0058331
56139.5434375,0.3001884,0.0052247
56149.3577083,0.3081533,0.0064021
56152.5293519,0.3042383,0.0051816
56164.3332060,0.3329954,0.0079673
56168.2674421,0.3367452,0.0145830
56171.3095023,0.3672094,0.0116620
56174.4666898,0.3589338,0.0136589
56175.4455208,0.3638267,0.0080286
56176.4185069,0.3708791,0.0329435
56181.4607755,0.3943041,0.0554689
56182.4007060,0.3927835,0.0063523
56184.4643403,0.4049072,0.0068559
56186.4265046,0.4089708,0.0146274
56194.2269213,0.4359437,0.0122887
56198.4400347,0.4676408,0.0208101
56202.2453935,0.4639531,0.0352602
56210.3686111,0.5228540,0.0229628
56215.3806134,0.5439457,0.0102091
56224.3707292,0.5893261,0.0168487
56228.1070370,0.5993184,0.0092464
56230.1650694,0.5951391,0.0330040
56234.1219907,0.6112362,0.0127982
56235.2957060,0.5996618,0.0090301
56239.1180440,0.6339268,0.0232047
56242.0572106,0.6373905,0.0103512
56242.3007870,0.6288821,0.0166067
56251.1000116,0.6640513,0.0156611
56257.2707986,0.6616876,0.0098881
56265.2212731,0.6693565,0.0541622
56268.2555324,0.6722860,0.0103885
56276.0019213,0.7270594,0.0349401
56277.1748843,0.7054200,0.0105390
56283.0213310,0.7617477,0.0146445
56294.1488657,0.7876060,0.0325730
56296.1088773,0.8231346,0.0171326
56313.0898495,0.8752486,0.0150320
56326.0679514,0.8960404,0.0428590
56338.8731366,0.9004717,0.0184019
56345.9909375,0.8768685,0.0282744
56348.9961343,0.8549163,0.0138985
56362.9804514,0.8732038,0.0140623
56365.7911458,0.8582879,0.0231964
56367.9370718,0.9448865,0.0234361
56388.6859722,0.8003768,0.0147950
56394.6526968,0.7244897,0.0162255
56401.8623148,0.7196060,0.0169353
56409.8465972,0.7160347,0.0176360
56410.8222454,0.6962032,0.0350198
56423.7589120,0.6398375,0.0182761
56426.6054398,0.6427739,0.0361336
56434.5995833,0.5980321,0.0125401
56437.5765394,0.6014406,0.0135851
56439.7263310,0.5899902,0.0085683
56447.5719097,0.5767914,0.0092185
56454.5300347,0.5348970,0.0301191
56456.7502199,0.5267990,0.0082736
56458.7341898,0.5238245,0.0330485
56461.5147801,0.5049304,0.0118261
56464.4956250,0.4486813,0.0100995
56470.4980324,0.4620778,0.0257832
56474.6589005,0.4669333,0.0073561
56481.6222917,0.4351223,0.0185039
56492.5969444,0.4138164,0.0086103
56494.5528819,0.4017103,0.0378659
56504.3572338,0.3810355,0.0098188
56507.5444097,0.3644475,0.0069577
56508.5642593,0.3764573,0.0475166
56515.3679861,0.3460358,0.0240536
56522.3636227,0.3220750,0.0173385
56543.3109259,0.2840088,0.0121512
56546.2398611,0.2649809,0.0496277
56548.4183102,0.2585089,0.0098876
56551.4628125,0.2605541,0.0083695
56553.4429514,0.2602450,0.0053342
56556.4309259,0.2556565,0.0114557
56558.4352315,0.2460555,0.0140581
56564.2845370,0.2445897,0.0087446
56565.4205671,0.2425018,0.0301842
56571.1848843,0.2369086,0.0062784
56573.2380556,0.2180539,0.0164420
56580.3586690,0.2198755,0.0055798
56583.3848032,0.2214828,0.0224736
56585.3068056,0.2084996,0.0044627
56596.2943171,0.1793347,0.0253694
56598.3260648,0.2100787,0.0092973
56602.3196065,0.1840567,0.0242568
56606.0938542,0.2023006,0.0069113
56606.2919792,0.1891736,0.0102369
56611.2974306,0.1975678,0.0185444
56614.2548380,0.1951076,0.0139967
56621.2770833,0.1938435,0.0070753
56624.2283796,0.1854540,0.0109273
56627.2459722,0.1898716,0.0179918
56629.2304398,0.1886534,0.0147799
56641.1746065,0.1848527,0.0080520
56651.1837616,0.2042491,0.0073628
56652.9975579,0.2108255,0.0103423
56656.1806944,0.2066514,0.0117547
56658.1526042,0.2038360,0.0092294
56671.0730556,0.2088159,0.0090387
56675.0662153,0.2238793,0.0067190
56679.0546991,0.2307222,0.0064191
56684.0329051,0.2338738,0.0140612
56692.8776852,0.2395177,0.0100691
56700.0288773,0.2424099,0.0184848
56701.8685417,0.2492499,0.0097730
56710.9794444,0.2433348,0.0265854
56713.0148843,0.2444276,0.0131218
56731.9724653,0.2136407,0.0187029
56735.7241898,0.2541726,0.0051420
56758.6678241,0.2328427,0.0170125
56762.8178356,0.2401962,0.0130674
56770.8402894,0.2074206,0.0414629
56774.8014005,0.2060205,0.0218949
56778.7747222,0.2157414,0.0112647
56787.5766898,0.2296594,0.0084215
56791.5882407,0.2120345,0.0286982
56795.6313310,0.2135631,0.0055753
56829.5017940,0.1827326,0.0347480
56834.5283912,0.1900294,0.0102977
56837.5125926,0.1795678,0.0178468
56842.4906944,0.1823965,0.0086137
56844.4836227,0.1885859,0.0262645
56852.4573727,0.2543552,0.0195538
56854.4409144,0.1841481,0.0101120
56877.3808796,0.2283194,0.0091549
56879.3701389,0.2172256,0.0150704
56884.3685417,0.2567072,0.0116951
56889.3535648,0.2684609,0.0088713
56894.3569097,0.2893911,0.0099946
56903.3185185,0.3340782,0.0134326
56906.3183912,0.3627539,0.0148886
56911.2828009,0.3787862,0.0112194
56913.2964583,0.3840571,0.0196530
56929.2409375,0.3853780,0.0695711
56941.2171296,0.5621078,0.0158245
56949.2001968,0.5975936,0.0161175
56971.1269213,0.7648832,0.0219301
56980.0923843,0.7565456,0.0206230
56985.0887847,0.7595302,0.0191984
56990.0851389,0.7070299,0.0325699
57018.9944213,0.7818438,0.0243741
57028.9823380,0.7457015,0.0209121
57033.9516435,0.7132831,0.0225604
57038.9585648,0.7001515,0.0173694
57043.9654398,0.6931830,0.0196948
57048.9281019,0.6832143,0.0180882
57051.9007755,0.6991803,0.0227725
57054.9103704,0.6358010,0.0298169
57064.8517477,0.6059575,0.0199998
57084.8077546,0.5088180,0.0320069
57085.8302662,0.5222566,0.0149869
57087.8091782,0.5170775,0.0151074
57090.8030671,0.4831475,0.0135146
57092.7888079,0.5123810,0.0177432
57115.7385185,0.4529308,0.0119413
57121.7065509,0.4392109,0.0163089
57123.7074653,0.4338801,0.0098861
57146.6261343,0.3974503,0.0405816
57200.4910764,0.2631440,0.0050733
57226.3978009,0.3828877,0.0096998
57227.3890046,0.2125006,0.0062993
57253.5259606,0.2086767,0.0082890
57256.5017245,0.1742165,0.0163925
57263.4862384,0.1505415,0.0146990
57264.3625926,0.1785075,0.0258763
57272.3563426,0.1647886,0.0195119
57286.2941667,0.1726730,0.0162006
57295.2343403,0.1536878,0.0132347
57304.3817824,0.1239024,0.0253922
57320.1785069,0.1190518,0.0068481
57366.0399769,0.0912115,0.0018812
57383.1099306,0.0807316,0.0017897
57415.0292361,0.0790814,0.0017448
57430.9834838,0.0826905,0.0022096
57438.7944907,0.0843992,0.0023522
57442.8717245,0.0868074,0.0037792
57444.8295139,0.0874328,0.0020890
57451.8287731,0.1004118,0.0042606
57462.7745139,0.0876202,0.0024192
57464.9284028,0.0724023,0.0027513
57512.6300694,0.1038081,0.0021000
57516.5845139,0.0958464,0.0034713
57520.6136574,0.1033261,0.0025485
57522.5929051,0.1081822,0.0026217
57530.5848611,0.1248205,0.0046596
57541.7219560,0.1045824,0.0028943
57552.6677199,0.1073667,0.0037285
57555.6850810,0.1079227,0.0029996
57561.5050694,0.1180724,0.0025892
57572.4793056,0.1152415,0.0023107
57587.3974537,0.1261337,0.0021708
57589.3733218,0.1270474,0.0031155
57595.4427778,0.1235881,0.0026496
57598.4163426,0.1265929,0.0040217
57602.3626042,0.1302833,0.0024231
57608.3636111,0.1260022,0.0031055
57612.3404745,0.1268926,0.0027407
57614.3532986,0.1308184,0.0031923
57616.5317245,0.1284576,0.0030798
57621.3204861,0.1262129,0.0034326
57623.3048958,0.0775578,0.0284633
57626.3182060,0.1345939,0.0022589
57630.4719676,0.1215310,0.0022046
57638.2943171,0.1385680,0.0031713
57641.2843519,0.1378590,0.0036856
57651.3756944,0.1336456,0.0028525
57661.2489005,0.1363130,0.0028174
57670.3613079,0.1381388,0.0023363
57679.3367824,0.1453986,0.0028717
57683.3256597,0.1485153,0.0028545
57704.1043634,0.1760480,0.0040918
57706.1257407,0.1624533,0.0024855
57706.2457176,0.1589450,0.0032415
