mjd,flux,flux err
55009.4366551,0.3293625,0.0056582
55012.4331019,0.3227723,0.0106697
55016.4319097,0.3248585,0.0067166
55019.4298264,0.3297266,0.0065835
55025.4120370,0.3236660,0.0076892
55028.4046644,0.3277718,0.0058830
55031.3949653,0.3164816,0.0056366
55034.3896412,0.3284272,0.0405206
55037.3740972,0.3517651,0.0594008
55046.2842593,0.3574512,0.0322905
55049.2791667,0.3511228,0.0080485
55052.2771412,0.2989454,0.0441858
55061.2447454,0.3343507,0.0058469
55064.2387847,0.3485211,0.0266516
55067.3037616,0.3364896,0.0118982
55070.2845370,0.3435718,0.0059974
55073.2867245,0.3336278,0.0125721
55076.2729167,0.3376503,0.0138262
55079.2646991,0.3330594,0.0069628
55082.2600694,0.3314293,0.0057346
55085.2520370,0.3255903,0.0066959
55088.2407176,0.3463738,0.0169996
55091.2321412,0.3330274,0.0071453
55097.2180787,0.3229071,0.0073778
55100.2049306,0.3233602,0.0089380
55106.1896412,0.3266849,0.0055110
55109.1881019,0.3190230,0.0167461
55113.1747454,0.3245492,0.0098603
55116.1570139,0.3215069,0.0059462
55122.1317014,0.3236774,0.0125950
55135.0961111,0.3229367,0.0297115
55138.1050694,0.3297482,0.0087523
55141.0882407,0.3269270,0.0057915
55144.0710069,0.3157336,0.0180062
55151.0496991,0.3097073,0.0211806
55157.0436343,0.3101391,0.0077233
55167.0192130,0.3199907,0.0095818
55175.9794676,0.2485956,0.0377606
55179.9637616,0.3230721,0.0215221
55182.9647338,0.3045441,0.0085125
55185.9592014,0.3141802,0.0073845
55189.9368056,0.3022156,0.0147238
55192.9317477,0.2972291,0.0181245
55196.9160185,0.2998592,0.0099720
55199.9267940,0.2929592,0.0100142
55202.8605093,0.2874789,0.0069457
55205.8485880,0.2865523,0.0053444
55208.8453819,0.2917571,0.0074112
55211.8370949,0.2747709,0.0129333
55221.8135185,0.2589764,0.0326321
55224.7867477,0.2671082,0.0131544
55227.7859722,0.2536231,0.0286385
55252.7101273,0.2716064,0.0331553
55256.7186227,0.2874595,0.0169626
55273.6484491,0.2902980,0.0121355
55277.6374421,0.2846234,0.0305060
55305.6374190,0.2691464,0.0115598
55319.5966667,0.2891558,0.0143049
55321.5934028,0.2929233,0.0349696
55325.5820139,0.2793889,0.0791932
55329.5722222,0.3442704,0.1017485
55332.5630093,0.2883608,0.0059401
55335.5555671,0.2981281,0.0459232
55338.5386458,0.2906478,0.0241338
55341.5167361,0.2900355,0.0140648
55349.4580671,0.2773714,0.0355509
55352.4426042,0.3273986,0.0507862
55361.4094907,0.3094821,0.0189678
55368.3894097,0.2981963,0.0142179
55371.3966898,0.3022241,0.0197137
55375.3713194,0.3074234,0.0057647
55379.3583333,0.3017599,0.0141748
55382.3517361,0.3230823,0.0244670
55385.3480787,0.3098839,0.0198319
55391.3375579,0.2965117,0.0277125
55394.3334491,0.2878682,0.0140114
55408.2913773,0.2859310,0.0211659
55411.2972569,0.2859712,0.0060255
55425.2521759,0.2722817,0.0359096
55439.3776042,0.2882498,0.0520822
55485.2458333,0.2774908,0.0519859
55489.2351620,0.2755629,0.0431351
55493.2204051,0.2637737,0.0357159
55498.2153472,0.2587132,0.0157135
55502.1994097,0.2552601,0.0406234
55506.1487847,0.2668130,0.0212087
55518.1143750,0.2706941,0.0298392
55524.0858218,0.2577409,0.0116394
55526.0730671,0.2749894,0.0122837
55527.0768056,0.2692617,0.0141931
55533.0723380,0.2588157,0.0797538
55537.0338657,0.2688277,0.0060549
55576.8930208,0.2512219,0.0076009
55590.8554630,0.2668445,0.0319359
55613.7873148,0.2634517,0.0051326
55614.7892708,0.2454957,0.0124975
55621.7774190,0.2509181,0.0200464
55630.7464120,0.2474415,0.0157575
55642.7151389,0.2472888,0.0115819
55646.7017130,0.2586798,0.0211634
55649.6942245,0.2557929,0.0077727
55652.6924306,0.2575829,0.0051558
55655.6839583,0.2626703,0.0177498
55661.6505671,0.2660547,0.0104939
55663.6241204,0.2556096,0.0253653
55664.6304282,0.2626810,0.0089024
55670.6222454,0.2778820,0.0056342
55671.6211690,0.2615572,0.0049180
55675.6017014,0.2802127,0.0057914
55679.5880324,0.2924330,0.0115210
55682.5891667,0.2816084,0.0160102
55684.5850579,0.2903928,0.0059021
55685.5764815,0.2856589,0.0051893
55688.5637269,0.2945237,0.0099458
55693.5548727,0.2824099,0.0287121
55694.5551968,0.2802011,0.0108580
55698.5699653,0.2766753,0.0054491
55701.5375926,0.2958678,0.0296982
55708.5675000,0.2936410,0.0071440
55712.5441898,0.2894142,0.0141627
55715.5461921,0.2989236,0.0053500
55720.5202546,0.2930295,0.0191805
55722.5146875,0.2989501,0.0073661
55723.5229745,0.3047269,0.0058566
55726.5182870,0.2857702,0.0170662
55728.5043287,0.2992631,0.0208917
55734.4818981,0.3012398,0.0115327
55736.4919444,0.3097010,0.0130623
55737.4792477,0.3095790,0.0085330
55739.4691319,0.3018389,0.0058111
55740.4760995,0.2967077,0.0065323
55743.4655208,0.3001311,0.0061899
55753.4356944,0.3209338,0.0060010
55755.4276736,0.3207207,0.0143713
55757.4078472,0.3197846,0.0234345
55763.4088426,0.3194223,0.0066172
55768.3855324,0.3202452,0.0067541
55769.3895602,0.3207984,0.0078535
55772.3465509,0.3202743,0.0074512
55779.3436111,0.3295593,0.0067015
55781.3476852,0.3188584,0.0115894
55783.3328819,0.3187062,0.0066487
55785.3366667,0.3312067,0.0055765
55788.3395949,0.3036923,0.0230686
55790.3281944,0.3204834,0.0316065
55795.3105208,0.3280204,0.0180281
55797.3016782,0.3273644,0.0059652
55799.2890741,0.3312911,0.0274093
55806.2741319,0.3298358,0.0095389
55808.2698843,0.3213772,0.0074649
55809.2749421,0.3269096,0.0094391
55820.2423727,0.3339887,0.0062219
55822.2268866,0.3297984,0.0134980
55827.2191204,0.3272812,0.0121008
55829.2211343,0.3259571,0.0076071
55830.2184606,0.3150787,0.0101171
55834.2008449,0.3278934,0.0133811
55836.2006019,0.3231693,0.0271676
55837.1956481,0.3206779,0.0129778
55843.1811921,0.3200435,0.0124912
55844.1745833,0.3137740,0.0057037
55848.1583565,0.3150242,0.0107917
55851.1370602,0.3043708,0.0077149
55855.1389468,0.3120932,0.0110047
55858.1398380,0.3040217,0.0056902
55862.1276042,0.2962859,0.0173545
55865.1155903,0.3032589,0.0055278
55871.1005903,0.2908275,0.0168717
55878.0823264,0.2944202,0.0189894
55883.0632523,0.2940886,0.0172318
55893.0420370,0.3077687,0.0191772
55895.0301273,0.3120736,0.0067942
55904.0253935,0.2925166,0.0070735
55906.9396644,0.3021661,0.0122652
55913.9935301,0.3119010,0.0065268
55917.8973727,0.2861943,0.0213713
55920.9786574,0.3084650,0.0200371
55924.9530440,0.3113049,0.0111964
55927.8765278,0.3083045,0.0120866
55931.9556134,0.3168892,0.0067432
55938.9218866,0.3140543,0.0063226
55945.9016667,0.2955571,0.0231305
55952.8843403,0.3027050,0.0186113
55965.8466551,0.2666549,0.0250670
56002.8296065,0.2684956,0.0087402
56012.8398264,0.2627500,0.0278104
56016.7956250,0.2692686,0.0108624
56023.7801620,0.2623743,0.0173388
56033.7833102,0.2541556,0.0290087
56037.7392940,0.2685742,0.0084420
56048.5931366,0.2709143,0.0067047
56055.5366782,0.2708175,0.0146853
56056.7092824,0.2622524,0.0092444
56063.5057407,0.2768412,0.0117481
56088.5269444,0.2736634,0.0059506
56091.5272801,0.2618901,0.0084490
56094.5190625,0.2556489,0.0254975
56101.5555440,0.2583894,0.0068746
56104.5669444,0.2544401,0.0060473
56107.4158681,0.2771987,0.0064253
56111.4818519,0.2766387,0.0160943
56118.4467824,0.2779682,0.0072469
56125.3481366,0.3014783,0.0158988
56130.3123148,0.3028866,0.0068604
56136.4714815,0.3190790,0.0080233
56146.3590046,0.3081239,0.0195262
56153.3344097,0.3560594,0.0229856
56164.2481366,0.3141615,0.0192912
56171.2131019,0.3410178,0.0434052
56174.2792708,0.3382992,0.0192908
56187.2420602,0.3626361,0.0192247
56190.2100810,0.3541873,0.0084470
56198.2967014,0.3753713,0.0118926
56199.3139931,0.3677813,0.0220137
56201.2104514,0.3698114,0.0059100
56206.1239468,0.3926073,0.0117077
56209.1792708,0.4014126,0.0114542
56227.1296528,0.3869049,0.0121196
56230.1046181,0.3923714,0.0096598
56234.0615741,0.3799009,0.0088179
56236.0940972,0.3787045,0.0111087
56239.0573843,0.3806479,0.0062604
56244.9966435,0.3690168,0.0103390
56258.9863426,0.3724282,0.0332385
56265.0308333,0.3675111,0.0235281
56269.0495139,0.3572570,0.0286615
56275.9620602,0.3550913,0.0090399
56282.9030324,0.3451311,0.0065505
56296.0642130,0.3401256,0.0069157
56304.8671412,0.3488439,0.0228090
56324.9383796,0.3646712,0.0240989
56327.8855093,0.3502005,0.0072159
56330.7991088,0.3457629,0.0151544
56345.8230556,0.3629802,0.0358551
56354.7698380,0.3277782,0.0055369
56362.7836343,0.3233017,0.0057244
56381.7674769,0.3506226,0.0436065
56383.6780903,0.3394769,0.0152568
56387.5847801,0.3393523,0.0057904
56400.6861921,0.3371609,0.0068921
56401.5897569,0.3444700,0.0140449
56410.5463079,0.3339765,0.0171772
56411.5780903,0.3393098,0.0228316
56417.5173032,0.3349906,0.0086452
56423.6134144,0.3391343,0.0308765
56426.5267824,0.3415543,0.0134349
56430.5827083,0.3468412,0.0255532
56433.5589815,0.3429470,0.0074785
56439.5393056,0.3354213,0.0073471
56451.5358796,0.3325818,0.0071403
56454.4319676,0.3253264,0.0190083
56458.4834144,0.3229820,0.0064321
56461.5751389,0.3394782,0.0077859
56465.4774421,0.3401098,0.0132675
56468.3950926,0.3329145,0.0296017
56473.4296644,0.3502453,0.0265055
56479.4441667,0.3511953,0.0171792
56482.5377315,0.3590390,0.0070395
56507.3567940,0.3998635,0.0215722
56510.4113773,0.3770995,0.0112744
56513.3215278,0.3942093,0.0131875
56521.3582176,0.4090922,0.0185025
56528.3223495,0.4165593,0.0099656
56532.1886921,0.3945771,0.0721228
56534.2717477,0.4155424,0.0150458
56541.2863194,0.4186302,0.0101009
56547.2357870,0.4150908,0.0302860
56554.2029282,0.4087799,0.0068299
56566.1737731,0.4065667,0.0066676
56573.2817940,0.3805113,0.0171498
56584.0773264,0.3966096,0.0195110
56588.0478472,0.3921789,0.0111739
56592.1162963,0.3980612,0.0112666
56596.1310648,0.3901483,0.0060366
56598.0539468,0.4021917,0.0060702
56602.0137731,0.4000430,0.0193917
56605.1352778,0.4076046,0.0102216
56611.0367824,0.4036355,0.0132174
56615.0765625,0.4084748,0.0062905
56624.0938657,0.4252541,0.0321193
56626.9807755,0.4019165,0.0256327
56643.0983333,0.4027354,0.0100883
56652.9342940,0.4100078,0.0254376
56656.0480903,0.4106505,0.0086677
56659.0303009,0.4067978,0.0113655
56674.9337616,0.4096681,0.0100278
56678.9420602,0.4079979,0.0173532
56682.9094676,0.4016297,0.0188304
56683.9001042,0.4156466,0.0071055
56690.9890856,0.4094475,0.0132528
56708.8937153,0.4704771,0.0277701
56710.9183449,0.3787982,0.0128601
56712.7428819,0.4017437,0.0169544
56726.7434144,0.4082931,0.0120516
56736.7103704,0.3670942,0.0548138
56739.6356366,0.4012953,0.0075437
56747.6692940,0.3863621,0.0111177
56750.6678009,0.3897394,0.0101479
56758.7864236,0.3797943,0.0100483
56762.6904051,0.3682891,0.0071653
56767.6390856,0.3647775,0.0058273
56780.6107407,0.3908776,0.0068551
56784.5155556,0.3823422,0.0061775
56785.5005208,0.3862464,0.0190492
56791.6685532,0.4064691,0.0120040
56793.5580093,0.4038649,0.0201962
56795.5433681,0.4064476,0.0081278
56931.1379630,0.4752202,0.0212800
56939.1156481,0.4647779,0.0154673
56943.1094097,0.4541187,0.0174709
56951.0904745,0.4787090,0.0143240
56969.0042824,0.4530685,0.0205772
56987.9997569,0.4481372,0.0123688
57014.9178356,0.4207672,0.0115608
57019.8965856,0.4057119,0.0126696
57024.8982176,0.3654583,0.0131232
57030.8464236,0.3687364,0.0129023
57039.8796644,0.3528661,0.0151365
57044.8585532,0.3989867,0.0113849
57055.8342940,0.3532685,0.0162329
57062.8115741,0.3767323,0.0131618
57074.7850810,0.3675754,0.0103743
57078.7640046,0.3316479,0.0199357
57083.7059954,0.3216969,0.0127465
57089.6905208,0.3542768,0.0122753
57094.6673727,0.3603319,0.0099186
57111.6167477,0.3574714,0.0108649
57112.6110648,0.3549758,0.0094661
57122.6038657,0.3500561,0.0121844
57154.5157060,0.3495515,0.0134967
57183.4434606,0.4166457,0.0218475
57218.3500694,0.3292192,0.0070678
57221.5305093,0.3125873,0.0063206
57223.5193287,0.3503008,0.0100004
57228.3423611,0.3363507,0.0068094
57250.3562500,0.3006906,0.0126982
57256.4222338,0.3038147,0.0479556
57267.2628009,0.3136875,0.0204001
57270.2696759,0.2943070,0.0152775
57285.1552662,0.3174284,0.0305016
57305.0932060,0.3241054,0.0242854
57320.2356019,0.3104310,0.0152714
57357.9632870,0.3322565,0.0050715
57387.0543634,0.3560414,0.0051465
57389.9517245,0.3642380,0.0047645
57400.8482176,0.3828707,0.0062957
57422.7874884,0.4066087,0.0125411
57443.7234259,0.3883986,0.0053376
57447.7544792,0.3852705,0.0063859
57451.7663426,0.3834114,0.0061165
57464.7232639,0.3864350,0.0050958
57466.7090162,0.3889320,0.0052978
57511.6224884,0.3808569,0.0054310
57522.5149421,0.3749254,0.0049857
57526.5577083,0.3800026,0.0050196
57534.5378588,0.3528527,0.0055100
57541.5214583,0.3514166,0.0050133
57549.5679630,0.3496751,0.0055424
57554.5313310,0.3447524,0.0047306
57555.5741319,0.3474434,0.0047464
57560.3955787,0.3426570,0.0050168
57565.4646991,0.3398976,0.0045307
57567.3911343,0.3332598,0.0080716
57572.3535764,0.3329202,0.0050377
57575.3634722,0.3331029,0.0045422
57586.3470949,0.3044219,0.0101319
57594.4164120,0.3208968,0.0042878
57597.3437269,0.3130431,0.0046922
57603.3320949,0.3201559,0.0066617
57607.2814005,0.3198230,0.0047709
57616.2923032,0.3229575,0.0048223
57626.4144792,0.3166985,0.0048762
57627.2075694,0.3161596,0.0050823
57631.3313426,0.3173165,0.0054579
57638.1935648,0.3158968,0.0043982
57640.1892593,0.3072700,0.0057385
57644.1680093,0.3203131,0.0043584
57651.1507407,0.3200128,0.0049521
57661.1841435,0.3097621,0.0061047
57668.1427662,0.3049292,0.0044187
57688.2143981,0.2959073,0.0052083
57702.0463310,0.2939564,0.0046146
