mjd,flux,flux err
55140.5767708,0.4068642,0.0100769
55147.5437616,0.4160289,0.0080083
55150.5561111,0.4217074,0.0318423
55153.5554051,0.4249037,0.0199137
55166.5286921,0.4363014,0.0138725
55172.5096412,0.4182856,0.0242844
55189.4656366,0.3956124,0.0209846
55192.4405440,0.4520987,0.0092277
55199.4308681,0.4567767,0.0162578
55214.3553125,0.4503338,0.0096008
55221.3363310,0.4388250,0.0310632
55240.2836806,0.4602003,0.0330486
55243.2751042,0.4906335,0.0117419
55246.2679977,0.4983134,0.0127062
55256.2416435,0.4734171,0.0102488
55262.2272222,0.4845432,0.0205387
55271.2345718,0.4754153,0.0117777
55275.2269792,0.3503198,0.0435047
55279.2190046,0.4665474,0.0118333
55311.0701042,0.4989544,0.0365705
55329.0658912,0.4508808,0.0252921
55332.0126620,0.4586554,0.0142102
55335.0161574,0.4493486,0.0118267
55340.9816435,0.4565955,0.0109614
55354.9982986,0.4300702,0.0383073
55367.9587269,0.4359672,0.0104939
55374.9423958,0.4080790,0.0621381
55492.5875579,0.4095935,0.0073608
55497.5867708,0.4169104,0.0274259
55501.5811227,0.4167047,0.0147636
55505.5985301,0.4145383,0.0285554
55517.5670023,0.4257242,0.0088788
55532.5170486,0.4275338,0.0168359
55583.3424537,0.4224626,0.0268816
55586.3327894,0.3951102,0.0147907
55590.3161690,0.4222944,0.0252481
55602.2915741,0.3960407,0.0102249
55606.2612500,0.3947725,0.0141885
55609.2703241,0.3940129,0.0133159
55617.2508565,0.3739146,0.0162695
55621.2445370,0.3747631,0.0053103
55630.2217477,0.3430279,0.0160062
55643.1791667,0.3505502,0.0121868
55649.1599769,0.3449582,0.0072823
55652.1547106,0.3252967,0.0141278
55664.1071644,0.3372778,0.0089615
55667.1003704,0.3308723,0.0126240
55671.0868056,0.3127705,0.0268353
55688.0450347,0.3045565,0.0374052
55702.0392477,0.3082663,0.0127620
55719.9728125,0.2948411,0.0061613
55725.9490741,0.2969479,0.0193294
55733.9331597,0.2770941,0.0441020
55736.9218287,0.3047285,0.0068501
55752.8774884,0.2909863,0.0146619
55768.8431713,0.2677033,0.0729859
55771.8362963,0.2710199,0.0060807
55778.8094560,0.2904477,0.0078400
55784.7948148,0.2785239,0.0064868
55791.7801620,0.2752225,0.0196520
55798.7535301,0.2704918,0.0125043
55801.7845255,0.2760937,0.0050334
55805.7609838,0.2705038,0.0096296
55812.7512963,0.2780612,0.0060888
55819.7242593,0.2751013,0.0083398
55822.7165046,0.2654379,0.0051439
55826.7050810,0.2641848,0.0252775
55829.7020023,0.2739425,0.0061011
55836.6900926,0.2677696,0.0235287
55840.6731829,0.2632078,0.0044671
55844.6557407,0.2665424,0.0070963
55848.6334838,0.2626930,0.0048217
55854.6279861,0.2749148,0.0259234
55864.5960532,0.2696384,0.0143007
55868.5909838,0.2618608,0.0083807
55871.5815856,0.2508732,0.0301923
55875.5746644,0.2542114,0.0066386
55882.5615046,0.2526392,0.0120115
55885.5522106,0.2577891,0.0101456
55892.5227546,0.2576486,0.0050395
55903.4596644,0.2658230,0.0194371
55906.4711574,0.2624178,0.0147060
55920.4111690,0.2746047,0.0107082
55927.4084375,0.2760566,0.0279601
55931.3920602,0.2674969,0.0046880
55938.3449421,0.2767790,0.0070026
55941.3656713,0.2747602,0.0094304
55945.3110185,0.2776730,0.0227300
55955.3292940,0.2818329,0.0055424
55962.3076736,0.2737034,0.0104702
55977.2677315,0.2924949,0.0089858
55984.2567130,0.2786484,0.0083242
55991.2399537,0.2915947,0.0128828
55997.2320370,0.2838955,0.0086993
55998.2169329,0.2860077,0.0117378
56005.2132176,0.2580991,0.0048189
56019.1609028,0.2496746,0.0164650
56025.1481250,0.2708332,0.0179197
56026.1561574,0.2712417,0.0183916
56033.1346991,0.2631830,0.0047647
56039.1103704,0.2483547,0.0044700
56040.1069097,0.2617090,0.0221582
56045.1039699,0.2537983,0.0062134
56048.0684491,0.2540129,0.0090339
56051.0717940,0.2574353,0.0046086
56054.0447569,0.2807789,0.0199301
56059.0460764,0.2625414,0.0097805
56140.8043287,0.2642831,0.0650846
56153.7664583,0.2427394,0.0256527
56155.7801620,0.2673204,0.0091309
56162.7565741,0.2603316,0.0069188
56167.7748843,0.2682807,0.0103370
56169.7359838,0.2651273,0.0093641
56174.7165046,0.2736782,0.0044061
56175.6933218,0.2730234,0.0193059
56183.6725347,0.2704879,0.0058812
56186.6585301,0.2648897,0.0100981
56193.6645255,0.2892773,0.0220889
56199.6379282,0.2690784,0.0344080
56200.6528588,0.2687332,0.0136324
56206.6143287,0.2709348,0.0228492
56213.6298843,0.2692577,0.0073067
56224.5742593,0.2800922,0.0160190
56225.6047917,0.2714844,0.0137707
56231.5989352,0.2818888,0.0206103
56232.5424190,0.2774238,0.0074326
56235.5580903,0.2908080,0.0124682
56239.5254977,0.2784699,0.0128988
56243.5303009,0.2910080,0.0066763
56246.5155093,0.2907630,0.0067800
56253.4914583,0.2857523,0.0108962
56259.4852662,0.2829888,0.0096949
56262.5032292,0.2800512,0.0149754
56269.4874884,0.2768499,0.0073126
56270.4421875,0.2728841,0.0380613
56279.4558565,0.2786429,0.0060710
56290.3769560,0.2846799,0.0061291
56291.3962500,0.2770973,0.0239937
56295.3718750,0.2805360,0.0071624
56303.3618287,0.2859789,0.0298078
56313.3539352,0.3002866,0.0051543
56325.3149537,0.2990053,0.0387908
56328.3394329,0.3044924,0.0046628
56337.2879167,0.3150625,0.0047806
56351.2208565,0.2937474,0.0094205
56366.1952315,0.3119192,0.0504958
56393.1622569,0.3236629,0.0048481
56403.1032292,0.3206683,0.0046256
56406.0751505,0.3133750,0.0380279
56408.0896412,0.3185050,0.0270341
56411.0926505,0.3269891,0.0101098
56439.9838773,0.2927898,0.0372850
56442.9806713,0.3337655,0.0128403
56451.9694444,0.3289949,0.0130788
56459.9286921,0.3290488,0.0049931
56464.9237153,0.3488040,0.0160563
56469.8995023,0.3249485,0.0483678
56482.8779282,0.3383642,0.0072602
56505.7947569,0.3593601,0.0269662
56510.8116204,0.3538857,0.0076643
56511.7995833,0.3576959,0.0062133
56519.7774769,0.3510595,0.0388828
56532.7366898,0.3429168,0.0467924
56533.7351042,0.3493631,0.0178353
56542.7122222,0.3594096,0.0202369
56545.7413194,0.3478178,0.0243115
56549.6792824,0.3695747,0.0198551
56552.7129745,0.3690369,0.0264097
56559.6670949,0.3771246,0.0355675
56563.6770486,0.3660576,0.0084846
56566.6832292,0.3740638,0.0061414
56568.7142245,0.3777007,0.0052306
56573.6206829,0.3992543,0.0649991
56579.6312500,0.3457348,0.0146115
56582.6057986,0.3699309,0.0070173
56585.5678588,0.3691356,0.0130954
56597.5790625,0.3675730,0.0059985
56599.5613194,0.3727249,0.0068990
56603.5321991,0.3867375,0.0075686
56610.5354282,0.3762357,0.0154460
56615.5354167,0.3739292,0.0068816
56621.4883796,0.3826241,0.0087001
56627.5503819,0.3749088,0.0106197
56642.4725694,0.3721124,0.0113536
56651.4749074,0.3748542,0.0053611
56652.4037616,0.3726238,0.0051718
56656.4664236,0.3660456,0.0210076
56659.4916898,0.3579214,0.0108141
56675.3772338,0.3601941,0.0180711
56679.3651852,0.3650302,0.0364416
56684.3611806,0.3659613,0.0299213
56705.2830556,0.3571251,0.0080535
56709.2260764,0.3582728,0.0098225
56713.2688310,0.3566983,0.0209516
56733.1917130,0.3599020,0.0078403
56740.1881597,0.3554676,0.0071784
56749.1487384,0.3584975,0.0050387
56756.1503125,0.3683582,0.0097831
56758.1448611,0.3534168,0.0130685
56764.1504861,0.3370755,0.0059473
56767.1062153,0.3509466,0.0087258
56777.0986458,0.3529352,0.0173078
56779.0686111,0.3507365,0.0078326
56786.0210069,0.3302852,0.0079856
56793.0017477,0.3358391,0.0095338
56929.6684375,0.3623034,0.0114213
56933.6775347,0.3677379,0.0121869
56937.6607176,0.3746149,0.0101561
56941.6291204,0.3780918,0.0104455
56949.6366319,0.3721262,0.0106079
56967.5873727,0.3960484,0.0096370
56971.5742824,0.3770353,0.0077177
56975.5443519,0.3896437,0.0071948
56990.4928356,0.3452432,0.0113580
57019.4232060,0.3345490,0.0099237
57024.3989468,0.3436987,0.0099879
57029.4094213,0.3585846,0.0098023
57044.3512963,0.3496475,0.0088914
57055.3251968,0.3233071,0.0081586
57065.3238773,0.3280565,0.0122462
57074.2707755,0.3090682,0.0086861
57088.2565162,0.2942804,0.0084993
57093.2216319,0.2855554,0.0116087
57221.8478472,0.3106130,0.0059577
57227.8749190,0.3314701,0.0299311
57249.8127662,0.2866493,0.0342808
57256.8341782,0.3116525,0.0120636
57269.7964005,0.3660931,0.0142982
57273.7618866,0.2743822,0.0138908
57277.7529398,0.3465600,0.0106016
57285.7242014,0.3228857,0.0107464
57290.6897454,0.3603901,0.0146570
57305.6854514,0.3568078,0.0178459
57315.6255208,0.3977001,0.0140387
57319.6312963,0.3434568,0.0118895
57357.5408912,0.3268760,0.0044561
57366.5079167,0.3541956,0.0096270
57374.4993750,0.3509110,0.0047556
57389.4673843,0.3535872,0.0046003
57397.4087847,0.3673823,0.0078367
57401.4117708,0.3434504,0.0060016
57415.3976968,0.3644823,0.0055470
57429.3025694,0.3533916,0.0102781
57434.3390972,0.3417208,0.0047607
57438.2838542,0.3458843,0.0046034
57444.2743403,0.3379797,0.0052515
57451.2647917,0.3516179,0.0644161
57464.1796644,0.3044386,0.0055329
57467.2309954,0.3389517,0.0048002
57560.8997569,0.3839661,0.0138962
57564.9522685,0.3571905,0.0048183
57575.9162037,0.3707225,0.0055186
57591.8609606,0.3820090,0.0050997
57600.8536227,0.3917958,0.0059356
57603.8421644,0.3784108,0.0071194
57607.8267245,0.3831183,0.0054116
57616.7971181,0.3738942,0.0057953
57620.8021644,0.3657859,0.0072636
57630.7534722,0.3642078,0.0059725
57637.7594907,0.3679679,0.0053516
57647.6740972,0.3672242,0.0112342
57651.6899769,0.3651938,0.0058640
57655.6438310,0.3568322,0.0052402
57670.6917130,0.3883441,0.0051703
57675.6516204,0.3877543,0.0092393
57683.6553009,0.3819285,0.0055957
57686.6619213,0.3839933,0.0079931
57695.6329282,0.3860599,0.0049968
57700.5615625,0.3890203,0.0049323
57702.6156829,0.3861391,0.0050525
