mjd,flux,flux err
55759.2945718,0.0540818,0.0045003
55779.2509144,0.0567820,0.0070879
55783.2400231,0.0535250,0.0138117
55790.2091667,0.0448076,0.0115460
55792.2063310,0.0598360,0.0067637
55799.1961921,0.0574713,0.0253061
55802.2118519,0.0553659,0.0113026
55809.1981366,0.0724284,0.0142315
55822.1504630,0.0562530,0.0092911
55823.1617245,0.0567747,0.0089991
55827.1425463,0.0485048,0.0091197
55829.1443519,0.0544768,0.0187824
55836.1240509,0.0548710,0.0171123
55837.1192477,0.0569570,0.0076628
55841.1000347,0.0656843,0.0158344
55843.1046296,0.0568102,0.0057398
55844.0844676,0.0599947,0.0186825
55848.0682523,0.0622824,0.0169360
55851.0467940,0.0618452,0.0239069
55855.0626389,0.0617083,0.0225325
55858.0634259,0.0550770,0.0177711
55862.0512384,0.0579429,0.0146266
55865.0392014,0.0594661,0.0067063
55871.0243981,0.0547247,0.0075647
55872.0286458,0.0531582,0.0030637
55878.0059491,0.0592557,0.0045025
55883.0009838,0.0443614,0.0078380
55906.8888310,0.0553945,0.0066238
55913.9101736,0.0461881,0.0110802
55923.8802546,0.0498916,0.0062135
55924.8695023,0.0593102,0.0052610
55927.8257986,0.0421681,0.0083488
55952.8067593,0.0478630,0.0123603
55955.7498032,0.0478527,0.0188533
55962.7314352,0.0528309,0.0149063
55965.7684606,0.0427734,0.0128972
55974.7436227,0.0423362,0.0139692
55983.6817130,0.0477287,0.0043839
55984.7152546,0.0558056,0.0155278
55990.6406019,0.0561969,0.0059437
55991.7014005,0.0486819,0.0065677
55997.6429167,0.0244034,0.0064556
55998.6747801,0.0444477,0.0191978
56001.6660069,0.0572584,0.0143946
56004.6250579,0.0457040,0.0033535
56012.6275116,0.0494802,0.0220853
56026.5962037,0.0492305,0.0110641
56032.5210301,0.0513063,0.0045250
56033.5691204,0.0513892,0.0216958
56039.5278125,0.0478421,0.0228124
56040.5668056,0.0484040,0.0194297
56045.5359838,0.0461596,0.0033183
56048.5075694,0.0580290,0.0247919
56053.4784606,0.0433941,0.0136437
56062.5411690,0.0434917,0.0144290
56091.3903588,0.0528311,0.0050178
56094.3822222,0.0520994,0.0202778
56105.3335417,0.0455363,0.0045733
56107.3673843,0.0490835,0.0088043
56130.2765278,0.0375143,0.0136830
56136.3500000,0.0406647,0.0103873
56146.2379514,0.0388665,0.0077116
56150.2414931,0.0345947,0.0042271
56172.1430556,0.0473179,0.0061135
56174.1985069,0.0372360,0.0049000
56178.1581829,0.0401149,0.0150713
56186.1154398,0.0506230,0.0241109
56193.0952778,0.0462028,0.0117782
56198.1175116,0.0502157,0.0047395
56199.1087500,0.0389801,0.0108269
56201.1027778,0.0436206,0.0139778
56206.0726042,0.0438098,0.0202234
56227.0571875,0.0430215,0.0070573
56230.0484606,0.0528427,0.0033909
56235.9959954,0.0426417,0.0106645
56238.9939815,0.0524292,0.0073394
56241.9517361,0.0471404,0.0186911
56244.9511458,0.0405164,0.0043133
56258.9220023,0.0421067,0.0059222
56268.9604514,0.0453457,0.0067768
56318.7577083,0.0384886,0.0061717
56324.7568634,0.0444958,0.0107114
56338.6927315,0.0393199,0.0146052
56351.6783218,0.0393179,0.0153580
56359.6561111,0.0699554,0.0104269
56362.6620255,0.0291588,0.0101419
56365.6645139,0.0508095,0.0128366
56368.6255787,0.0572954,0.0084614
56377.6354514,0.0428414,0.0037605
56379.6704398,0.0419146,0.0082751
56383.5849537,0.0538804,0.0179278
56389.5494676,0.0582192,0.0050533
56394.5349884,0.0363583,0.0117589
56407.5657060,0.0483453,0.0183137
56410.5160301,0.0514105,0.0050329
56411.4971296,0.0502415,0.0049730
56415.5137037,0.0417149,0.0090515
56423.5514352,0.0414236,0.0033745
56430.5178009,0.0444504,0.0219139
56434.4588889,0.0482145,0.0149118
56439.4503241,0.0403916,0.0076561
56447.4201157,0.0442703,0.0082603
56451.4417940,0.0493984,0.0194994
56458.3899421,0.0532866,0.0040406
56469.3448843,0.0328459,0.0152245
56483.3840162,0.0467693,0.0122557
56493.3508681,0.0359473,0.0039236
56507.2612384,0.0544795,0.0077796
56517.2504745,0.0372448,0.0066154
56521.2079861,0.0522147,0.0125018
56530.1610880,0.0366441,0.0145325
56533.1577778,0.0473759,0.0053883
56534.1903125,0.0545072,0.0068072
56554.1240625,0.0471535,0.0084950
56555.1129861,0.0434459,0.0180618
56566.0787037,0.0495967,0.0065510
56574.0665509,0.0412110,0.0070374
56582.0398611,0.0407376,0.0141693
56585.0230093,0.0491400,0.0059699
56592.0139468,0.0526035,0.0162754
56597.9732292,0.0564740,0.0087799
56621.9188657,0.0395229,0.0117653
56627.9285995,0.0395959,0.0137845
56642.9331481,0.0342172,0.0046706
56656.8416551,0.0466934,0.0072011
56693.8244676,0.0391765,0.0121401
56697.7654051,0.0532831,0.0125444
56704.6826042,0.0309241,0.0130521
56708.7750347,0.0420885,0.0095910
56711.7231597,0.0373933,0.0052753
56726.6386343,0.0258793,0.0053870
56735.6122569,0.0424286,0.0024269
56747.5912847,0.0477726,0.0133189
56750.5898264,0.0442823,0.0072754
56754.5631597,0.0454667,0.0061520
56757.5582986,0.0458900,0.0043205
56762.6365046,0.0403601,0.0084310
56767.5701042,0.0435128,0.0039250
56774.5087847,0.0432110,0.0045564
56778.4957755,0.0400529,0.0111633
56780.5125347,0.0435186,0.0040643
56786.4606250,0.0475556,0.0162001
56792.4577546,0.0454713,0.0072643
56793.4563194,0.0445084,0.0041906
56830.4220833,0.0371969,0.0074914
56835.3822569,0.0409822,0.0092045
56837.4425347,0.0421388,0.0070281
56842.4212037,0.0461434,0.0094606
56844.4143981,0.0562854,0.0081707
56857.3597569,0.0285203,0.0075209
56864.3694213,0.0535033,0.0069815
56869.3344560,0.0326103,0.0105055
56874.3026157,0.0324477,0.0095214
56884.2997801,0.0471995,0.0057250
56890.2458449,0.0662264,0.0078503
56900.2119213,0.0306380,0.0075827
56904.1767940,0.0479185,0.0069719
56911.2036343,0.0471437,0.0056665
56913.2271296,0.0360567,0.0067193
56941.1481019,0.0382648,0.0098514
56946.0934028,0.0427313,0.0120257
56950.0820370,0.0646929,0.0117571
56968.0199190,0.0544098,0.0097673
56972.0023148,0.0373065,0.0081536
56990.0156366,0.0318126,0.0105506
57018.9260532,0.0447280,0.0131165
57054.8406134,0.0447058,0.0082917
57062.7478472,0.0455303,0.0092404
57065.7483102,0.0409948,0.0130054
57074.7296759,0.0356261,0.0096747
57078.7089352,0.0434375,0.0100872
57088.6905903,0.0424916,0.0153044
57104.6884028,0.0523942,0.0078599
57107.6759259,0.0301215,0.0086619
57109.6987269,0.0205054,0.0058555
57115.6693519,0.0454660,0.0087194
57125.6281134,0.0312987,0.0078463
57216.3858333,0.0293902,0.0053271
57221.3719907,0.0232304,0.0049048
57229.2624074,0.0272150,0.0051031
57257.1965741,0.0431228,0.0050693
57265.1532870,0.0547997,0.0150517
57281.1475926,0.0660292,0.0086583
57286.1081829,0.0286399,0.0107216
57317.0084722,0.0339319,0.0133479
57354.9296065,0.0360592,0.0044821
57358.9201736,0.0404957,0.0024534
57372.8917940,0.0357091,0.0031727
57415.7706366,0.0380677,0.0025500
57426.7272222,0.0369321,0.0022420
57431.7473727,0.0384148,0.0020316
57437.7909491,0.0343361,0.0039049
57464.6256597,0.0412079,0.0022487
57466.6115625,0.0353764,0.0019474
57468.6326852,0.0400693,0.0034961
57511.5415856,0.0339911,0.0038463
57519.5026620,0.0451309,0.0035964
57524.4781250,0.0425097,0.0026910
57535.4874190,0.0339439,0.0030788
57539.4565162,0.0399736,0.0018059
57546.4431597,0.0335053,0.0016928
57549.3891088,0.0392669,0.0018566
57552.3738889,0.0378011,0.0017437
57554.3927199,0.0508115,0.0040093
57556.3859259,0.0361495,0.0025870
57562.3582755,0.0365904,0.0041157
57565.3683218,0.0378316,0.0023276
57572.3304630,0.0374094,0.0034214
57577.3090162,0.0309540,0.0020032
57592.2828009,0.0365332,0.0043899
57594.3341898,0.0353412,0.0026212
57597.3048380,0.0408012,0.0028989
57608.2401389,0.0372484,0.0022977
57612.2119329,0.0424787,0.0022442
57614.2844097,0.0358551,0.0035084
57617.2210417,0.0495445,0.0023605
57619.1846644,0.0392106,0.0016999
57620.2628819,0.0366767,0.0015493
57624.2132870,0.0427190,0.0024633
57628.1836690,0.0425469,0.0016203
57631.2031134,0.0309561,0.0040092
57639.1544097,0.0368770,0.0019357
57648.1490741,0.0368560,0.0020339
57680.0496991,0.0421446,0.0015579
57700.0205671,0.0341173,0.0028573
57705.9640972,0.0330076,0.0018134
