mjd,flux,flux err
56293.4699190,0.2854285,0.0044411
56294.4902431,0.2858951,0.0054030
56305.4216319,0.2935142,0.0110790
56312.7206481,0.2818110,0.0157336
56313.4371991,0.3015892,0.0114562
56320.4104977,0.2742786,0.0140392
56323.6537269,0.2704549,0.0120797
56326.6338657,0.2775467,0.0132052
56333.6191898,0.2644793,0.0081408
56337.6222454,0.2918709,0.0227858
56341.3550579,0.2840283,0.0086807
56344.2725926,0.2937560,0.0191339
56347.5947801,0.2927187,0.0139170
56353.3287963,0.2953360,0.0265025
56358.5370602,0.2842727,0.0193180
56377.4954630,0.2687833,0.0054649
56379.5295023,0.2756406,0.0231026
56400.4550694,0.2810852,0.0110358
56403.4808218,0.2855312,0.0083603
56409.4136806,0.2854019,0.0055006
56414.3937384,0.2813192,0.0186801
56416.4179977,0.2883486,0.0074433
56423.3310185,0.2929971,0.0121113
56440.3463426,0.2766516,0.0058207
56445.3194444,0.2806064,0.0048104
56446.2884259,0.2786166,0.0148577
56457.2504398,0.2834975,0.0046508
56459.2662269,0.2745613,0.0054283
56473.2130787,0.2568344,0.0083119
56482.2264352,0.2887489,0.0092592
56516.1525810,0.2910219,0.0125459
56519.1410069,0.2897325,0.0079048
56527.1046875,0.3045274,0.0489713
56542.0647338,0.3143757,0.0288934
56549.7349190,0.3038754,0.0213640
56562.9796528,0.3165185,0.0127849
56564.9492708,0.3302658,0.0165215
56570.6986574,0.3200469,0.0180222
56573.7207060,0.3255468,0.0057606
56579.9879861,0.3159382,0.0157805
56583.6834722,0.3201667,0.0236257
56586.9669792,0.3234951,0.0108508
56602.8867940,0.3459848,0.0423136
56626.8261111,0.3529616,0.0224733
56641.5279282,0.3442520,0.0107424
56654.7557292,0.3234516,0.0058944
56657.7067245,0.3515909,0.0161994
56669.4015162,0.3769233,0.0153929
56673.3919097,0.3781251,0.0072167
56677.3820255,0.3838067,0.0164537
56686.3693866,0.3859514,0.0177525
56695.6408102,0.4025736,0.0074439
56703.6120370,0.4066203,0.0087406
56706.6392593,0.3989156,0.0297336
56710.2904398,0.4157891,0.0214960
56713.3185995,0.3955444,0.0059081
56729.2957986,0.4130121,0.0103281
56732.5731597,0.4079186,0.0143333
56736.5189931,0.4071835,0.0084166
56737.5025000,0.4096866,0.0625797
56743.5394907,0.4071605,0.0091502
56753.4732523,0.4155816,0.0100185
56762.4352894,0.4221895,0.0183968
56766.4554282,0.4165114,0.0142763
56771.1833449,0.4298559,0.0117391
56778.4213194,0.4550571,0.0276411
56779.3991319,0.4391940,0.0126976
56786.0454861,0.4492259,0.0180959
56792.3370486,0.4527176,0.0222951
56793.0264815,0.4665670,0.0105944
56794.3674421,0.4471929,0.0088364
56836.2594329,0.4993517,0.0126150
56840.2661921,0.5221267,0.0247529
56841.2460648,0.4931536,0.0200464
56843.2573495,0.4987415,0.0195195
56863.2051389,0.4710561,0.0180171
56878.1658681,0.4676519,0.0211394
56883.1530324,0.4667509,0.0116308
56887.1134722,0.4903300,0.0108754
56893.1051389,0.4703728,0.0109706
56912.0689931,0.4790790,0.0098203
56939.9968287,0.4891265,0.0170766
56947.9527546,0.5109316,0.0129178
56951.9608912,0.5126033,0.0139755
56969.8785995,0.5276576,0.0218483
56973.8995023,0.5096885,0.0199501
56978.8895486,0.4441740,0.0114090
56982.8799537,0.5100078,0.0119940
56988.8634259,0.5537507,0.0104954
57001.8286921,0.5643198,0.0154319
57021.7548032,0.5475199,0.0246643
57027.7369444,0.5804404,0.0165989
57042.7151042,0.5681133,0.0142101
57047.6787847,0.5724847,0.0139133
57057.6534028,0.5815747,0.0154266
57059.6445486,0.5699218,0.0125130
57064.6242014,0.6274295,0.0181442
57073.6047106,0.5931936,0.0117434
57086.5735995,0.5751216,0.0139931
57091.5606829,0.5694024,0.0137182
57096.5638657,0.5868053,0.0130439
57102.5465856,0.5606228,0.0093426
57108.5332755,0.5603184,0.0106652
57124.4819907,0.5552420,0.0135356
57221.2114468,0.5787299,0.0075173
57225.1991319,0.5535859,0.0094302
57229.1709144,0.5779017,0.0076009
57250.0946991,0.5557566,0.0249034
57265.7770255,0.5431657,0.0221119
57285.9939352,0.4813139,0.0141183
57295.6787500,0.5324861,0.0170947
57298.7249190,0.4659260,0.0150379
57316.9089815,0.4753777,0.0241893
57368.4699653,0.4588127,0.0067841
57373.4562963,0.4528054,0.0060471
57376.4481481,0.4416147,0.0057455
57379.7724653,0.4488925,0.0070172
57383.4736343,0.4345657,0.0059628
57387.7390046,0.4493220,0.0058013
57395.6938657,0.4415863,0.0063895
57398.6968981,0.4441369,0.0065032
57403.6658681,0.4420984,0.0056405
57416.6717940,0.4292073,0.0058380
57439.3180671,0.4118432,0.0059203
57445.5520486,0.4079489,0.0059123
57452.5663426,0.3935716,0.0052167
57464.5186574,0.3928910,0.0054794
57466.5016088,0.3970051,0.0050626
57472.5025116,0.4022524,0.0053280
57518.3608333,0.3897321,0.0052443
57541.3091551,0.3737737,0.0050248
57552.2513542,0.3782521,0.0053212
57554.2725579,0.3764509,0.0049460
57566.2758796,0.3674023,0.0055517
57572.2408796,0.3601765,0.0076450
57576.2435995,0.3656351,0.0049723
57587.1828125,0.3571812,0.0086446
57588.1750579,0.3573443,0.0046442
57589.1578704,0.3594889,0.0048734
57592.1764352,0.3629722,0.0054896
57602.1536690,0.3562281,0.0052347
57614.1257407,0.3444967,0.0050804
57625.0630208,0.3411087,0.0056513
57639.7582986,0.3441011,0.0063708
57649.7523958,0.3268947,0.0045838
57650.9969907,0.3159355,0.0046897
57668.9751736,0.3334808,0.0046021
57704.8766551,0.2971091,0.0050545
