mjd,flux,flux err
54816.9945718,0.4664089,0.0116672
54817.9779861,0.4276305,0.0105376
54818.9887037,0.4621621,0.0194481
54823.9624190,0.4741422,0.0130264
54848.9073032,0.4841826,0.0172751
54851.8857176,0.4853401,0.0717673
54855.8731019,0.4849612,0.0146293
54861.8572801,0.4995157,0.0150083
54863.8518981,0.5162883,0.0276272
54865.8460301,0.4789676,0.0109369
54873.8246528,0.4945005,0.0118429
54879.8098380,0.4855926,0.0109083
54881.8041898,0.4821278,0.0128413
54883.7983912,0.4917826,0.0107377
54885.7932755,0.4831785,0.0213809
54887.7880787,0.4952998,0.0144163
54889.7820370,0.4929627,0.0108798
54891.7766667,0.4556342,0.0120519
54895.7662500,0.4847206,0.0187321
54897.7609144,0.4690382,0.0107127
54905.7442014,0.4896334,0.0104243
54908.7160069,0.4913082,0.0089897
54909.6873148,0.4907518,0.0104400
54911.7116204,0.4822877,0.0122077
54915.6603588,0.4767998,0.0127621
54917.6623380,0.4951549,0.0110599
54918.6513079,0.4926435,0.0461685
54921.6412384,0.4836753,0.0146078
54925.6443171,0.4770280,0.0072632
54927.6222222,0.4928093,0.0079623
54928.6261921,0.4905230,0.0158024
54930.6229398,0.4901478,0.0182438
54931.6179282,0.5058803,0.0194354
54932.8693750,0.4749433,0.0474882
54941.8474769,0.4906630,0.0183086
54947.8329282,0.4993390,0.0092144
54950.8226157,0.4934030,0.0118147
54960.8312963,0.4992741,0.0085466
54963.8140972,0.5060010,0.0227704
54966.8032407,0.5040777,0.0081316
54969.8099306,0.4967746,0.0345313
54972.7835764,0.5150031,0.0101589
54975.7794676,0.4978366,0.0086605
54978.7666319,0.5109998,0.0139996
54988.7384491,0.5120479,0.0182591
54991.7305440,0.5161462,0.0083646
54994.7282755,0.5164882,0.0135799
54997.7320023,0.5466497,0.0435052
55001.7039699,0.5244722,0.0205490
55009.6831597,0.5352174,0.0160637
55016.6781366,0.5385078,0.0167178
55022.6480324,0.5361506,0.0162675
55028.6294329,0.5464019,0.0080018
55031.6209144,0.5412623,0.0088506
55034.6192940,0.5503030,0.0252328
55037.6202199,0.5566121,0.0132611
55045.3281366,0.5654056,0.0095008
55047.3206134,0.5787884,0.0085353
55048.3110532,0.5730009,0.0093742
55050.3119907,0.5730465,0.0087677
55051.3034028,0.5566995,0.0220426
55053.3103472,0.5681007,0.0227989
55054.3049769,0.5879553,0.0118358
55056.2823958,0.5724994,0.0184766
55057.2882523,0.5721884,0.0298000
55059.2836806,0.5833528,0.0428327
55060.2782639,0.5955575,0.0156401
55062.2703935,0.5859822,0.0196929
55063.2701968,0.5997068,0.0315902
55065.2650810,0.5752802,0.0263793
55068.2699884,0.5782801,0.0195543
55071.2684838,0.6027998,0.0277883
55074.2533912,0.5739504,0.0180967
55083.2117245,0.6136386,0.0262990
55086.2030556,0.6132802,0.0173585
55089.1949190,0.6106291,0.0157863
55111.1687153,0.6139260,0.0120350
55114.1262616,0.6481457,0.0161918
55131.0963426,0.6437483,0.0314588
55136.0693287,0.6231354,0.0135297
55142.0615394,0.6484754,0.0264067
55149.0562153,0.6192368,0.0165605
55151.3307407,0.6185326,0.0152001
55157.3146065,0.6308366,0.0188497
55161.2887500,0.6124894,0.0385462
55167.2623148,0.6129167,0.0192743
55176.2510532,0.6219912,0.0155798
55180.2367824,0.6277318,0.0157800
55183.2359259,0.6309947,0.0095232
55186.2292361,0.6143287,0.0240749
55190.2091088,0.6228071,0.0094334
55193.2033565,0.5884221,0.0614976
55197.1872222,0.6163536,0.0184189
55200.1971412,0.6088410,0.0250938
55203.1795139,0.6207026,0.0273412
55209.1664931,0.6145246,0.0302662
55212.1513542,0.6332489,0.0158955
55219.1304282,0.5976200,0.0204106
55225.1070139,0.6103866,0.0291587
55228.1045139,0.6050287,0.0190199
55231.0922454,0.6163780,0.0161716
55238.0891435,0.6045456,0.0170570
55244.0689931,0.6163228,0.0139478
55257.0234491,0.5947983,0.0230211
55272.7014468,0.5548059,0.0635852
55276.6879514,0.5626165,0.0095074
55280.7171644,0.5579912,0.0791015
55289.6958449,0.5521484,0.0226104
55312.6218056,0.5383837,0.0206629
55323.5913889,0.5636017,0.0558607
55326.5837963,0.5518280,0.0215181
55330.5722454,0.5384284,0.0388360
55336.5601736,0.5674694,0.0268317
55339.5382292,0.5577314,0.0372333
55351.4907755,0.5480577,0.0402452
55354.4801620,0.5737708,0.0120254
55357.4693981,0.5664185,0.0122505
55360.4690972,0.5679383,0.0643716
55363.4569792,0.5570154,0.0180206
55366.4371875,0.5433213,0.0108834
55367.4458912,0.5582860,0.0083830
55370.4268981,0.5397616,0.0256315
55374.4277778,0.5551180,0.0352913
55378.4211227,0.5593869,0.0138126
55384.4014931,0.5550439,0.0271030
55393.3827662,0.5691691,0.0291924
55396.3687269,0.5599122,0.0168288
55410.3185069,0.5564420,0.0116604
55413.3258912,0.5659390,0.0537978
55413.5666204,0.5633554,0.0138753
55422.5571875,0.5810722,0.0166544
55425.5446181,0.5864308,0.0190022
55426.5363889,0.5759602,0.0149125
55430.5280324,0.5517098,0.0507511
55485.3944560,0.5743453,0.0135227
55489.3901273,0.5703178,0.0366768
55493.3690162,0.5759486,0.0311040
55498.3601157,0.5776827,0.0335734
55502.3471296,0.5664432,0.0404771
55519.3071875,0.5415196,0.0373801
55528.2680440,0.5355743,0.0082232
55530.2813773,0.5613385,0.0230417
55534.2577546,0.5410521,0.0336667
55538.2245949,0.5365321,0.0102664
55583.0825463,0.5181106,0.0129763
55586.0901852,0.5162527,0.0211733
55602.0575810,0.5064336,0.0100604
55624.9809144,0.4929962,0.0289067
55629.9640741,0.4564957,0.0191866
55635.9477894,0.4386394,0.0178941
55642.9382870,0.4574124,0.0076649
55648.9218287,0.4575941,0.0235200
55654.8911111,0.4607085,0.0085091
55656.7074074,0.4501324,0.0085242
55662.6854398,0.4302462,0.0199160
55666.6745023,0.4432579,0.0076770
55668.6713657,0.4409305,0.0221488
55674.6392593,0.3847875,0.0427406
55676.6281134,0.4235148,0.0359141
55683.6095602,0.4218367,0.0070980
55686.6187616,0.4040222,0.0128795
55687.5984838,0.4366984,0.0195731
55689.6154977,0.4153994,0.0134267
55692.6055671,0.4378540,0.0071369
55695.5954514,0.4311325,0.0096995
55697.5823958,0.4365407,0.0070423
55699.5749421,0.4318666,0.0092398
55704.5641204,0.4418766,0.0094238
55705.7909144,0.4353328,0.0087522
55708.7860764,0.4191855,0.0148679
55715.7572338,0.4324591,0.0067460
55723.7376505,0.4452235,0.0172306
55726.7389120,0.4354274,0.0086385
55730.7153241,0.4435544,0.0121781
55737.7021528,0.4344190,0.0103739
55740.6903125,0.4358870,0.0150264
55743.6851042,0.4279934,0.0183992
55753.6585532,0.4299971,0.0267778
55757.6737963,0.4470158,0.0223384
55760.6696528,0.4238844,0.0215324
55766.6512269,0.4146802,0.0276834
55772.6308449,0.4143344,0.0107451
55779.6101389,0.4241017,0.0083686
55788.5919907,0.4200859,0.0065447
55792.5800579,0.4051318,0.0125117
55799.5555671,0.4150068,0.0083140
55827.5056019,0.4029261,0.0082837
55844.4013426,0.4058067,0.0143424
55848.3810301,0.4201309,0.0070261
55851.3844907,0.4071335,0.0086999
55858.4195486,0.3987875,0.0192852
55893.3280093,0.3937396,0.0258290
55918.9545833,0.3703444,0.0091961
55921.9192014,0.3785818,0.0082734
55925.9140509,0.3879101,0.0070079
55928.9316667,0.3728373,0.0164197
55932.8819329,0.3748271,0.0137870
55935.9355556,0.3886398,0.0274729
55939.1505903,0.3782158,0.0213553
55944.9111574,0.3779413,0.0132343
55953.1159722,0.3705684,0.0347078
55967.0746296,0.3779046,0.0064372
55975.0348843,0.3651466,0.0076143
55989.7584954,0.3481951,0.0194032
55996.7442940,0.3413670,0.0073450
56005.9674653,0.3608660,0.0085001
56015.6928241,0.3401213,0.0124140
56017.6882870,0.3374732,0.0090885
56024.6649884,0.3455145,0.0105713
56033.8868634,0.3479915,0.0152913
56036.6215741,0.3422521,0.0116733
56038.6142361,0.3449804,0.0273704
56045.8564005,0.3389261,0.0284138
56047.5927315,0.3485208,0.0055558
56051.8398843,0.3528900,0.0330207
56056.8281250,0.3283409,0.0131091
56058.5586574,0.3552008,0.0062559
56062.7883681,0.3454441,0.0056573
56089.7233449,0.3437342,0.0197226
56092.7227199,0.3449402,0.0109191
56101.4375926,0.3446168,0.0081875
56104.4009722,0.3509619,0.0094092
56109.4368866,0.3491437,0.0071512
56110.4054745,0.3447032,0.0231333
56113.4354398,0.3597392,0.0239036
56115.3793056,0.3555785,0.0084412
56119.3837731,0.3422764,0.0145070
56120.3810301,0.3466750,0.0075651
56126.3576968,0.3519840,0.0156566
56126.6370023,0.3537072,0.0101042
56129.4161343,0.3490305,0.0256003
56133.3384491,0.3535579,0.0134017
56136.6259838,0.3433328,0.0111448
56142.5793634,0.3457403,0.0120477
56145.2914815,0.3382110,0.0137424
56148.5889236,0.3534938,0.0237087
56152.5903241,0.3353990,0.0394272
56156.2798611,0.3406136,0.0117934
56166.5274884,0.3388081,0.0053661
56173.5050231,0.3478265,0.0061593
56176.4558102,0.3432624,0.0287122
56180.2102315,0.3482352,0.0105229
56182.4417824,0.3307971,0.0395671
56184.5197685,0.3415972,0.0309524
56187.4740394,0.3362109,0.0162971
56189.4626157,0.3370604,0.0164568
56193.1917940,0.3369820,0.0114447
56202.1626157,0.3415631,0.0162622
56204.1367940,0.3301961,0.0357868
56205.4174653,0.3418289,0.0186661
56215.3628704,0.3353009,0.0112423
56221.1120139,0.3351119,0.0095237
56226.3641898,0.3274762,0.0086501
56229.3527199,0.3333679,0.0080229
56235.0767940,0.3335186,0.0131128
56236.3116319,0.3413574,0.0056249
56242.0369097,0.3187186,0.0099606
56243.0381481,0.3306065,0.0265684
56249.3031019,0.3256584,0.0119713
56254.3109375,0.3327488,0.0230527
56257.9972801,0.3435013,0.0149377
56264.2615394,0.3320813,0.0459557
56269.9463773,0.3352501,0.0158674
56272.9837847,0.3353620,0.0147490
56278.1861458,0.3422156,0.0155397
56282.9780903,0.3347501,0.0069845
56293.8735648,0.3345258,0.0082388
56296.1514699,0.3458253,0.0111213
56305.1942593,0.3344540,0.0099408
56315.8742245,0.3350214,0.0096109
56349.0147917,0.3436495,0.0081434
56351.9914583,0.3297434,0.0295751
56355.7302083,0.3225789,0.0133701
56363.0122338,0.3442988,0.0186686
56364.0067361,0.3447710,0.0093276
56366.0172801,0.3389389,0.0109521
56370.9670718,0.3293437,0.0375497
56376.6674306,0.3365041,0.0265888
56378.9367130,0.3076787,0.0305157
56380.9241319,0.3323203,0.0656985
56387.6776968,0.3449930,0.0340299
56394.8997569,0.3438241,0.0208294
56401.8866782,0.3321503,0.0106305
56404.8817940,0.3427910,0.0088974
56409.5981019,0.3609965,0.0274344
56410.8350116,0.3381937,0.0120183
56415.8115509,0.3394762,0.0182311
56425.8195370,0.3347760,0.0203079
56427.8059954,0.3477936,0.0109865
56430.8517708,0.3270911,0.0088366
56437.5256713,0.3353423,0.0098260
56443.7676273,0.3449186,0.0368519
56448.7355671,0.3561011,0.0107819
56450.4749074,0.3431478,0.0064974
56455.7263194,0.3325874,0.0563593
56468.7208681,0.3722101,0.0339857
56471.4127546,0.3536804,0.0145993
56478.3700694,0.3322191,0.0065247
56481.6515972,0.3614285,0.0056648
56487.3732292,0.3493640,0.0201626
56490.3851157,0.3700931,0.0196618
56491.3864583,0.3599463,0.0071235
56492.6630556,0.3564474,0.0119947
56504.5647569,0.3602980,0.0241382
56509.5951389,0.3778663,0.0163659
56511.5935764,0.3671197,0.0298067
56513.5773148,0.3564582,0.0074067
56516.5550347,0.3617368,0.0078529
56520.5867940,0.3428155,0.0290375
56530.5154282,0.3649333,0.0109121
56534.5053009,0.3738365,0.0077419
56541.4924306,0.3739702,0.0227543
56544.4663194,0.3619835,0.0080917
56546.4719676,0.3883650,0.0201616
56548.4562153,0.3722300,0.0127356
56550.4594907,0.3814554,0.0066236
56555.4336343,0.3873515,0.0190176
56565.4661806,0.3836888,0.0169453
56572.4000231,0.4087983,0.0102221
56580.1336227,0.3993932,0.0151840
56583.3715856,0.4135879,0.0256906
56586.3814468,0.4139324,0.0124362
56598.3766435,0.3958899,0.0078907
56602.0861458,0.3881636,0.0126720
56605.3343519,0.4053346,0.0108487
56607.0445370,0.4247353,0.0132356
56609.3251273,0.4024299,0.0268674
56612.0617593,0.4146505,0.0066412
56614.3073148,0.4202013,0.0289637
56623.0193171,0.4113889,0.0176764
56626.2403704,0.4202861,0.0149118
56632.2557755,0.4018996,0.0136661
56641.2304514,0.3980379,0.0209542
56643.9554861,0.4300076,0.0107613
56653.9590394,0.4242271,0.0176506
56658.2093750,0.4095528,0.0345018
56668.1605440,0.4403430,0.0357303
56672.1742245,0.4152965,0.0076672
56676.1364468,0.4104007,0.0319187
56691.7938194,0.4186755,0.0212865
56694.7961227,0.4200296,0.0075792
56699.7824074,0.4190891,0.0284831
56700.7692593,0.4145763,0.0132770
56706.7912037,0.4107774,0.0085986
56709.7795139,0.4141889,0.0087917
56713.7638079,0.4109624,0.0088110
56732.6833681,0.4160633,0.0301111
56735.9717477,0.4136398,0.0231367
56737.6786227,0.4168984,0.0115125
56745.6814468,0.4153288,0.0098948
56748.6394444,0.4092471,0.0067309
56754.9206829,0.4210187,0.0184543
56757.8960764,0.4177554,0.0122234
56761.8896296,0.4119541,0.0078942
56766.6182870,0.4238976,0.0112336
56768.6269329,0.4048583,0.0063735
56775.8501505,0.4188811,0.0161634
56777.8290625,0.4069125,0.0300116
56779.8322338,0.4178200,0.0061749
56794.8356481,0.3988667,0.0075780
56832.4671412,0.4446769,0.0114287
56838.4774769,0.4545405,0.0140346
56850.4418981,0.4488662,0.0203865
56855.4212037,0.4490610,0.0093710
56860.4182523,0.4480621,0.0162592
56865.3750000,0.4173569,0.0118533
56870.3900231,0.4326296,0.0140164
56875.3465278,0.4480089,0.0142132
56880.3440162,0.3910233,0.0189979
56885.3368171,0.4236985,0.0126238
56895.3160532,0.4621145,0.0175056
56900.2963542,0.4736653,0.0162291
56904.2689120,0.4347894,0.0130251
56930.2253241,0.4651335,0.0124755
56942.1949769,0.4506386,0.0130970
56946.3897569,0.4548393,0.0141539
56965.0831134,0.4525522,0.0220012
56969.0669676,0.4414887,0.0210547
56981.0606481,0.4139663,0.0123945
56986.0580440,0.4373084,0.0117742
56988.0602083,0.4559337,0.0257829
57014.9788194,0.4171644,0.0122671
57019.9569792,0.4405982,0.0126443
57024.9585417,0.4084038,0.0190135
57040.8849884,0.4152540,0.0143842
57041.8792361,0.4246483,0.0124270
57066.8052431,0.4136806,0.0249560
57088.7747801,0.3885368,0.0135070
57095.7528472,0.4027767,0.0128085
57098.7603588,0.4246357,0.0108129
57116.7159722,0.3950522,0.0095680
57123.6908565,0.4191660,0.0167236
57147.6039352,0.4460110,0.0221576
57197.4758218,0.4394933,0.0056683
57220.6816898,0.4245228,0.0063633
57224.6534259,0.4383489,0.0093065
57251.5313773,0.4867236,0.0173831
57257.3070370,0.4693042,0.0225968
57268.2756829,0.4643390,0.0230244
57283.1853009,0.5014425,0.0165764
57284.1960995,0.4822001,0.0178368
57287.1734259,0.4792372,0.0164879
57288.1706481,0.4685490,0.0185696
57295.1554398,0.4867700,0.0167265
57307.1286574,0.4253148,0.0695805
57355.2458449,0.4486135,0.0061002
57359.2349306,0.4493166,0.0057194
57373.1966667,0.4365300,0.0056700
57390.9003125,0.4504681,0.0065564
57429.8002431,0.4408819,0.0065963
57438.7818750,0.4389050,0.0084236
57445.7351157,0.4502993,0.0058387
57448.7542593,0.4348807,0.0070240
57464.9472106,0.4538829,0.0061747
57468.7199884,0.4616454,0.0078648
57512.5565162,0.4524791,0.0059896
57529.5126157,0.4461936,0.0062344
57540.4593171,0.4298111,0.0060127
57541.7421065,0.4471542,0.0061407
57556.4601042,0.4299998,0.0058302
57563.4270255,0.4305063,0.0061581
57564.4178125,0.4250065,0.0057268
57574.3829745,0.4171464,0.0064505
57577.3834722,0.4228741,0.0064362
57579.6981250,0.4317030,0.0083034
57587.3762153,0.4234031,0.0059995
57589.3524537,0.4199142,0.0062983
57598.3554861,0.3919758,0.0067326
57606.3087037,0.4143834,0.0064830
57609.2960185,0.4158843,0.0054033
57611.2785301,0.3895470,0.0052821
57626.2675579,0.4172378,0.0053267
57629.2166782,0.4168709,0.0062136
57632.2157639,0.4267858,0.0069004
57633.2131019,0.4167284,0.0056472
57639.2641551,0.4218426,0.0061924
57642.4729398,0.4186273,0.0062151
57645.2377199,0.4185667,0.0056419
57662.1639468,0.4170368,0.0063351
57669.1150347,0.4391952,0.0059573
57674.1043634,0.4463318,0.0062010
57682.0828819,0.4499562,0.0061847
57697.2979977,0.4316777,0.0074963
57701.0859144,0.4362192,0.0066559
57706.0758681,0.4366434,0.0066424
