mjd,flux,flux err
56113.6501620,0.0602976,0.0233793
56135.6092824,0.0879071,0.0179654
56138.5945602,0.0580299,0.0063325
56154.5025347,0.0411519,0.0166669
56156.5437847,0.0562470,0.0130944
56160.6956597,0.0761148,0.0246644
56164.6553356,0.0611866,0.0055119
56167.5185532,0.0682018,0.0081103
56175.6062037,0.0906211,0.0107030
56180.4546296,0.0441031,0.0120685
56184.6385301,0.0697330,0.0046063
56190.4109144,0.0664769,0.0087289
56196.3768403,0.0914038,0.0051375
56197.5861690,0.0624731,0.0201339
56203.5697917,0.0914850,0.0241616
56207.3586574,0.0718675,0.0194557
56213.4216667,0.0956632,0.0104798
56220.3553935,0.0758241,0.0051221
56229.5225694,0.0525888,0.0036393
56241.2891782,0.0499687,0.0051630
56244.2768981,0.0378900,0.0159243
56249.4655903,0.0302064,0.0114703
56252.4510995,0.0449820,0.0069335
56255.4710880,0.0365754,0.0074227
56256.2395949,0.0325399,0.0129702
56278.4015972,0.0307818,0.0126199
56283.1993056,0.0263814,0.0070564
56294.3479167,0.0304184,0.0083771
56329.1612616,0.0312403,0.0053219
56361.9875926,0.0245964,0.0032282
56410.0131597,0.0389457,0.0034752
56452.6734606,0.0351612,0.0046213
56461.8251852,0.0682900,0.0183713
56462.8176620,0.0562003,0.0183180
56473.7733102,0.0449487,0.0077038
56480.6063657,0.0794973,0.0040802
56493.6840046,0.0637936,0.0209546
56510.7190278,0.0620279,0.0052001
56516.7488079,0.0731847,0.0267659
56527.7034491,0.0540030,0.0146984
56542.4920370,0.0533379,0.0224597
56550.4258912,0.0511805,0.0119295
56554.3954861,0.0651531,0.0099738
56566.5844097,0.0509813,0.0174767
56571.3585069,0.0446419,0.0151668
56596.4719097,0.0514582,0.0052527
56611.4186111,0.0453669,0.0080079
56613.2496644,0.0465494,0.0050602
56623.2598958,0.0610349,0.0082034
56626.4446528,0.0694812,0.0167621
56632.4301968,0.0455215,0.0160311
56650.2017708,0.0553982,0.0098570
56654.2005093,0.0500436,0.0057247
56659.2876273,0.0738541,0.0176509
56660.1186458,0.0777170,0.0033909
56671.2680208,0.1090845,0.0042663
56675.2615625,0.0868023,0.0260818
56679.2479398,0.0891804,0.0080087
56684.2273264,0.0784559,0.0035558
56694.0513310,0.0566100,0.0124567
56702.0607407,0.0550099,0.0121689
56704.9925116,0.0541431,0.0052880
56708.9866435,0.0522098,0.0154040
56732.9281597,0.0689603,0.0164444
56740.9293750,0.0792798,0.0231216
56755.0878819,0.0566543,0.0164637
56758.9364583,0.0680296,0.0159419
56771.8523611,0.0931780,0.0122904
56774.8315278,0.0864685,0.0160186
56782.8164931,0.0737942,0.0077837
56827.6921875,0.0538720,0.0089161
56829.8575000,0.0451708,0.0118962
56843.8708102,0.0517647,0.0099688
56878.7704861,0.0478554,0.0075662
56893.7154282,0.0593407,0.0223736
56907.6847685,0.0592698,0.0102024
56912.6743056,0.0498153,0.0182158
56936.6087384,0.0403385,0.0108872
56940.5943981,0.0586040,0.0095499
56966.5243056,0.0352274,0.0146841
56983.4784606,0.0348713,0.0105430
56989.4442361,0.0394960,0.0105883
57002.4262731,0.0558469,0.0121046
57028.3561343,0.0277624,0.0115204
57033.3206829,0.0323722,0.0107158
57048.2987153,0.0234979,0.0109130
57054.2823495,0.0257397,0.0105572
57065.0674884,0.0404219,0.0097082
57074.0548032,0.0425180,0.0096851
57087.1955208,0.0533828,0.0123930
57109.1416782,0.0251475,0.0077290
57114.1325116,0.0344501,0.0088668
57224.7850116,0.0849850,0.0067524
57228.7261690,0.0747892,0.0042970
57250.5259028,0.1286711,0.0199059
57271.4859606,0.1199883,0.0082212
57277.6066088,0.0572045,0.0173508
57286.6225694,0.0503729,0.0087448
57306.5440625,0.0766264,0.0257518
57316.3381829,0.0787710,0.0069448
57358.2266319,0.0535956,0.0019182
57367.1884028,0.0517678,0.0031773
57375.1794444,0.0468255,0.0020653
57383.2164468,0.0438669,0.0017454
57387.3452199,0.0264239,0.0039272
57390.1772917,0.0420800,0.0021188
57398.1255787,0.0361920,0.0019053
57416.1131713,0.0318360,0.0027737
57424.2033102,0.0348309,0.0031488
57429.2243866,0.0262430,0.0017660
57431.2142593,0.0305788,0.0014124
57438.0638773,0.0418294,0.0018738
57445.9722106,0.0294772,0.0019189
57451.1518403,0.0314262,0.0015627
57464.1519213,0.0323282,0.0020133
57520.7638426,0.0352431,0.0030087
57556.7046875,0.0670619,0.0030498
57557.7229051,0.0610321,0.0022370
57567.6491782,0.0636846,0.0021929
57572.7838773,0.0775047,0.0032326
57578.6218866,0.0675037,0.0020311
57586.6267824,0.0684127,0.0020618
57591.6042477,0.0760122,0.0018297
57594.7583912,0.0865004,0.0021779
57608.7012731,0.0682378,0.0023370
57617.5080440,0.0595499,0.0020376
57628.5339352,0.0676204,0.0018502
57632.5325926,0.0635110,0.0022889
57636.4811458,0.0536237,0.0017411
57646.4355093,0.0509315,0.0019948
57655.3886111,0.0542891,0.0021466
57662.3679167,0.0535697,0.0017929
57668.4051273,0.0603761,0.0026945
57673.3801620,0.0682405,0.0019408
57681.3724421,0.0802295,0.0066140
57688.4619792,0.0574307,0.0024363
57695.3037153,0.0742917,0.0016466
