mjd,flux,flux err
57026.2164583,0.1631738,0.0118760
57037.1888773,0.1717657,0.0103398
57047.1583796,0.1902911,0.0179120
57052.1533565,0.1604452,0.0106267
57058.3781019,0.1562725,0.0086852
57063.3644792,0.1867522,0.0153493
57086.0545139,0.1664831,0.0094711
57091.0414699,0.1395219,0.0101731
57101.0220718,0.1520368,0.0110444
57102.0096181,0.1783222,0.0093285
57107.9964931,0.1662108,0.0157142
57123.9332986,0.1474661,0.0117990
57226.6110185,0.1781255,0.0049894
57249.5902662,0.1692113,0.0100763
57263.5200579,0.1722737,0.0119205
57276.7776273,0.1991444,0.0340456
57284.4943287,0.1603245,0.0158988
57290.4735185,0.1709347,0.0184306
57308.4298380,0.1980261,0.0252688
57318.4032639,0.1756697,0.0098739
57356.2917014,0.1690316,0.0028869
57390.1560995,0.1838364,0.0098741
57396.1994560,0.1753846,0.0028365
57400.1714005,0.1761333,0.0028717
57405.1757176,0.1792629,0.0028044
57414.3923032,0.1772266,0.0031494
57426.0883912,0.1727910,0.0039777
57428.1073958,0.1765377,0.0027804
57443.0317130,0.1805454,0.0041930
57444.0520255,0.1724186,0.0033392
57450.0604745,0.1779016,0.0034188
57463.9912616,0.1886381,0.0027442
57466.9524190,0.1874135,0.0034888
57510.8336111,0.1971495,0.0035288
57517.8092130,0.1948513,0.0034904
57563.7153009,0.1843393,0.0031161
57566.6948495,0.1895707,0.0032488
57571.6774074,0.1720100,0.0029929
57575.6982986,0.1869335,0.0038504
57578.6642130,0.1830684,0.0034905
57582.6596296,0.1923815,0.0034085
57591.6476042,0.1916464,0.0030217
57600.6081829,0.1900691,0.0033395
57603.6290509,0.1996094,0.0031146
57612.5900347,0.1993608,0.0032356
57616.5871296,0.1999550,0.0037181
57619.5554630,0.2027287,0.0036855
57623.5265856,0.1951111,0.0054387
57630.5239583,0.2016678,0.0034904
57633.5341667,0.1963289,0.0029658
57637.4904745,0.2009565,0.0030887
57647.4807523,0.1979928,0.0037123
57651.4662384,0.1997921,0.0037261
57655.4515046,0.1991093,0.0038285
57670.4482407,0.2060734,0.0034434
57675.4438657,0.2082773,0.0036094
57679.4236343,0.2052013,0.0035897
57683.4125116,0.2058693,0.0035754
57686.3581250,0.2073547,0.0040765
57695.3582292,0.2097993,0.0033832
57699.3176968,0.2118001,0.0037619
57702.3388079,0.2069349,0.0032419
