0.033798,-0.97913,0.030243,1.5337,0.056029,0.004894,-0.70755,-45.441,-20.323
0.067383,-0.97635,-0.015564,1.5356,0.029534,0.032112,-0.9851,-45.51,-20.155
0.06691,-0.97037,-0.000702,1.5359,-0.071116,0.1347,-0.9851,-45.51,-20.155
0.016815,-0.97401,0.014069,1.5393,-0.27728,0.34058,-1.0007,-45.535,-20.099
-0.04689,-0.96666,0.02565,1.5405,-0.4248,0.48609,-1.7474,-45.643,-19.8
-0.050598,-0.96275,0.015686,1.5416,-0.70138,0.75546,-1.7474,-45.643,-19.8
-0.068405,-0.97604,0.01033,1.5421,-0.83795,0.88774,-2.1376,-45.713,-19.6
-0.08754,-0.98468,-0.026627,1.5424,-1.0963,1.1378,-2.5362,-45.828,-19.281
-0.095184,-0.99709,-0.015915,1.5405,-1.2841,1.3176,-2.5362,-45.828,-19.281
-0.14287,-1.056,0.028549,1.5397,-1.4106,1.4373,-2.8674,-45.99,-18.844
-0.18095,-1.0679,0.026779,1.5384,-1.538,1.5591,-3.1803,-46.042,-18.665
-0.18878,-1.0531,0.020691,1.5358,-1.5961,1.6156,-3.1803,-46.042,-18.665
-0.15587,-1.0108,0.051086,1.5309,-1.6661,1.6849,-3.1908,-46.094,-18.536
-0.13182,-0.992,0.030823,1.5292,-1.7048,1.7247,-3.5053,-46.127,-18.396
-0.1309,-0.98911,0.029831,1.5289,-1.737,1.7673,-3.5053,-46.127,-18.396
-0.086365,-1.0057,0.026779,1.5293,-1.7441,1.7844,-3.2542,-46.172,-18.33
-0.067154,-1.0052,0.025208,1.5301,-1.7532,1.7983,-2.9322,-46.18,-18.363
-0.068756,-0.98076,0.030121,1.5324,-1.7499,1.8066,-2.9322,-46.18,-18.363
-0.087173,-0.89841,0.044662,1.5332,-1.7423,1.8059,-2.7061,-46.202,-18.342
-0.085159,-0.87337,0.017014,1.5347,-1.6935,1.7728,-2.7061,-46.202,-18.342
-0.12308,-0.84625,0.013306,1.5333,-1.6418,1.7433,-2.0072,-46.166,-18.522
-0.080429,-0.78394,-0.10945,1.532,-1.6343,1.7383,-1.7499,-46.148,-18.592
-0.074142,-0.77196,-0.057831,1.528,-1.5688,1.6743,-1.9159,-46.077,-18.752
-0.046478,-0.79985,0.060425,1.5251,-1.5195,1.6244,-1.9159,-46.077,-18.752
-0.022415,-0.84715,0.058899,1.5167,-1.4408,1.5446,-2.2632,-45.97,-18.974
