-0.168,-1.8956,-0.053757,1.1074,1.1476,-1.0459,31.498,-27.298,4.8518
0.12723,-1.0808,-0.35878,1.0955,1.1054,-1.0003,31.764,-27.128,3.9994
-0.0215,-0.81216,-0.18643,1.0818,1.078,-0.96324,31.985,-27.046,2.5232
-0.40509,-0.45972,0.071198,1.0541,1.0233,-0.89523,31.985,-27.046,2.5232
-0.4294,-0.065079,0.39067,1.0407,0.98431,-0.85068,32.155,-26.917,1.5477
-0.3331,0.17723,0.39679,1.0304,0.96079,-0.80751,32.1,-27.012,0.8837
-0.13434,0.64562,-0.019302,1.016,0.95449,-0.76693,32.1,-27.012,0.8837
0.25325,0.92607,-0.038879,1.008,0.95644,-0.75231,31.946,-27.19,0.98685
0.56543,1.0573,-0.057129,0.98525,0.97147,-0.74186,32.303,-26.755,1.2373
1.0408,1.2375,-0.30261,0.97723,0.98334,-0.74574,32.303,-26.755,1.2373
0.89404,1.1661,-0.14536,0.96815,1.0154,-0.76192,32.664,-26.291,1.6395
0.060898,-0.21435,0.1393,0.9831,0.99955,-0.77591,32.914,-25.938,2.1623
-0.20015,-1.1685,0.29546,0.99826,0.98751,-0.79783,32.914,-25.938,2.1623
-0.18597,-0.93938,0.59773,1.0428,0.98975,-0.86186,32.559,-26.448,1.129
0.82652,-1.3159,-0.051819,1.0723,1.0002,-0.89474,32.559,-26.448,1.129
0.22517,-2.0056,-0.28828,1.1584,0.98582,-0.91796,32.559,-26.448,1.129
0.17885,-1.9951,0.86752,1.1686,0.92789,-0.83924,32.559,-26.448,1.129
0.3846,-2.0088,-0.25139,1.1696,0.89356,-0.79183,32.559,-26.448,1.129
-0.50888,-1.7024,-0.22185,1.1591,0.80927,-0.73213,28.938,-30.352,1.4747
-0.20926,-1.4776,0.10106,1.1467,0.77597,-0.70987,28.428,-30.863,0.4023
-0.13409,-0.9464,0.003113,1.1091,0.74263,-0.6994,29.223,-29.982,-2.8203
0.024704,-1.3489,-0.31854,1.1029,0.77441,-0.7416,29.223,-29.982,-2.8203
-0.006744,-1.9971,0.12357,1.0925,0.82529,-0.78797,29.9,-29.322,-2.661
-0.060394,-1.9921,0.58557,1.0829,0.91471,-0.8639,30.585,-28.655,-2.0684
0.62337,-2.0124,-0.032791,1.0782,0.96565,-0.91479,30.585,-28.655,-2.0684
0.39673,-1.606,-0.025177,1.0583,1.0547,-1.0016,31.486,-27.729,-0.754
0.24657,-1.2429,-0.093246,1.0384,1.0828,-1.0243,33.573,-25.147,1.1465
0.10658,-0.95682,0.09903,1.0067,1.1185,-1.0761,33.573,-25.147,1.1465
